nVectors,memcpyOut,plan,execu,memcpyIn
40500001,77.443,0.004,101.318,58.015
40500001,80.285,0.007,143.884,59.223
40500001,79.145,0.005,112.442,110.293
40500001,81.345,0.004,142.499,58.396
40500001,80.559,0.007,120.485,58.091
40500001,78.728,0.004,162.166,57.887
40500001,80.621,0.014,98.787,58.594
40500001,79.844,0.007,161.106,58.179
40500001,79.588,0.005,147.765,58.324
40500001,78.663,0.004,103.330,57.984
40500001,78.885,0.005,171.628,57.919
40500001,79.722,0.004,106.445,58.198
40500001,79.95,0.005,164.892,58.069
40500001,79.643,0.004,117.153,58.432
40500001,80.222,0.004,154.040,58.941
40500001,79.782,0.004,98.660,58.374
40500001,79.352,0.005,156.432,57.726
40500001,78.029,0.004,135.402,57.533
40500001,76.743,0.005,151.092,57.496
40500001,81.694,0.005,96.928,58.862
40500001,77.253,0.004,157.078,57.844
40500001,81.563,0.004,133.711,58.697
40500001,79.617,0.004,150.334,58.378
40500001,81.127,0.004,97.480,58.255
41000001,81.199,0.004,104.185,58.551
41000001,80.53,0.005,108.652,58.077
41000001,78.043,0.005,148.421,59.275
41000001,80.648,0.003,137.315,111.073
41000001,80.975,0.004,148.296,59.696
41000001,81.398,0.004,159.983,58.914
41000001,79.029,0.005,159.731,58.74
41000001,81.838,0.004,100.057,59.704
41000001,78.191,0.004,158.933,58.938
41000001,80.814,0.005,104.162,58.81
41000001,78.272,0.004,98.337,58.355
41000001,80.923,0.004,164.194,57.8
41000001,80.894,0.005,111.353,58.725
41000001,81.68,0.005,161.038,58.465
41000001,81.233,0.005,127.993,58.53
41000001,82.565,0.004,145.809,58.295
41000001,80.824,0.004,139.768,58.832
41000001,80.196,0.004,158.778,58.699
41000001,78.573,0.004,103.168,58.414
41000001,80.796,0.005,150.562,58.73
41000001,80.062,0.004,98.201,59.468
41000001,80.805,0.005,159.221,58.347
41000001,81.56,0.004,143.402,59.004
41000001,78.242,0.005,179.786,58.452
41000001,80.775,0.004,104.707,59.233
41500001,79.862,0.004,105.982,59.824
41500001,81.803,0.004,107.079,59.234
41500001,81.382,0.004,161.968,60.054
41500001,81.465,0.006,152.248,111.806
41500001,83.341,0.004,140.349,61.026
41500001,81.117,0.004,98.998,60.367
41500001,82.253,0.005,148.646,59.716
41500001,83.369,0.005,136.604,60.663
41500001,81.337,0.004,154.869,59.633
41500001,81.911,0.004,107.102,59.333
41500001,79.094,0.004,112.634,59.769
41500001,82.799,0.005,166.521,59.01
41500001,81.511,0.004,110.064,59.842
41500001,81.737,0.005,150.893,59.446
41500001,81.507,0.004,126.063,59.545
41500001,81.058,0.004,163.731,59.437
41500001,81.83,0.004,115.140,59.781
41500001,79.066,0.004,158.682,60.048
41500001,80.449,0.005,103.978,59.727
41500001,81.805,0.005,157.847,59.631
41500001,83.222,0.005,101.159,60.41
41500001,78.667,0.006,157.895,59.461
41500001,82.242,0.005,130.913,59.498
41500001,80.086,0.005,175.566,60.313
41500001,82.729,0.005,141.340,60.306
42000001,80.158,0.004,124.887,60.714
42000001,82.49,0.005,116.599,59.792
42000001,82.408,0.005,159.577,60.174
42000001,81.297,0.005,111.699,114.236
42000001,83.6,0.006,146.838,61.114
42000001,82.243,0.004,120.258,60.642
42000001,82.822,0.005,157.247,59.843
42000001,82.201,0.004,152.839,60.255
42000001,80.95,0.005,169.363,60.348
42000001,82.194,0.004,107.340,59.791
42000001,82.508,0.004,116.862,60.069
42000001,82.82,0.004,175.804,59.966
42000001,82.763,0.004,112.218,60.291
42000001,79.712,0.005,162.639,61.652
42000001,83.16,0.005,120.993,59.801
42000001,82.605,0.004,165.917,59.739
42000001,82.727,0.005,126.590,60.11
42000001,82.64,0.004,159.638,60.482
42000001,82.092,0.005,114.930,60.209
42000001,80.334,0.006,164.581,59.744
42000001,84.247,0.004,108.289,60.899
42000001,81.111,0.004,178.378,59.688
42000001,81.774,0.004,132.833,59.939
42000001,82.528,0.004,188.610,60.103
42000001,82.072,0.004,148.726,60.051
42500001,81.489,0.004,119.024,61.358
42500001,82.332,0.004,112.037,60.879
42500001,81.179,0.004,162.066,61.348
42500001,82.95,0.005,145.716,116.619
42500001,85.264,0.005,168.634,62.146
42500001,84.743,0.005,119.343,61.849
42500001,83.205,0.005,171.167,60.782
42500001,83.567,0.005,165.494,61.209
42500001,83.507,0.005,160.655,61.673
42500001,83.088,0.004,119.799,60.811
42500001,80.829,0.005,103.257,61.233
42500001,83.661,0.005,174.755,60.858
42500001,83.305,0.004,122.093,60.544
42500001,84.175,0.004,176.607,61.287
42500001,80.981,0.006,121.522,61.451
42500001,81.986,0.004,173.734,61.388
42500001,83.669,0.005,120.418,61.2
42500001,83.283,0.004,189.180,61.037
42500001,83.781,0.004,115.369,60.905
42500001,82.809,0.005,154.660,61.105
42500001,83.521,0.005,117.161,61.865
42500001,83.605,0.004,162.443,61.196
42500001,85.306,0.005,137.568,61.154
42500001,81.156,0.004,157.407,61.609
42500001,83.88,0.004,155.767,61.493
43000001,81.818,0.004,164.404,62.593
43000001,84.771,0.004,112.817,61.337
43000001,81.516,0.005,158.247,61.338
43000001,83.817,0.006,124.437,115.683
43000001,85.213,0.005,160.483,62.332
43000001,86.294,0.005,127.141,61.649
43000001,84.533,0.005,165.196,61.693
43000001,84.291,0.005,106.490,61.739
43000001,84.622,0.004,195.386,62.415
43000001,84.851,0.004,110.970,61.664
43000001,82.695,0.004,106.655,61.5
43000001,83.478,0.005,171.308,61.39
43000001,81.516,0.004,115.126,60.896
43000001,84.518,0.005,158.298,62.024
43000001,84.974,0.004,123.326,61.64
43000001,82.799,0.004,165.565,61.225
43000001,84.721,0.005,120.771,61.426
43000001,81.984,0.004,161.770,62.2
43000001,84.49,0.004,110.986,61.683
43000001,82.814,0.005,173.895,61.512
43000001,86.112,0.005,108.857,62.353
43000001,83.541,0.005,160.993,61.436
43000001,84.046,0.004,131.649,61.865
43000001,81.271,0.004,160.400,62.514
43000001,85.997,0.005,149.310,61.244
43500001,88.212,0.005,108.755,63.931
43500001,84.135,0.004,118.000,62.122
43500001,83.342,0.006,160.357,63.155
43500001,84.519,0.005,130.277,118.146
43500001,87.279,0.004,169.303,62.748
43500001,84.31,0.004,124.246,62.737
43500001,85.578,0.006,175.806,62.683
43500001,85.542,0.005,113.590,62.394
43500001,86.104,0.006,163.959,62.918
43500001,84.4,0.004,113.593,62.324
43500001,83.638,0.004,113.286,62.959
43500001,82.531,0.004,180.405,62.266
43500001,82.44,0.005,123.277,62.345
43500001,85.524,0.004,159.275,62.407
43500001,86.254,0.005,144.712,62.376
43500001,84.032,0.005,154.580,62.835
43500001,83.046,0.004,118.326,62.265
43500001,85.813,0.005,177.790,62.212
43500001,84.67,0.005,116.026,62.113
43500001,85.53,0.005,170.340,62.302
43500001,87.045,0.005,116.689,63.1
43500001,83.003,0.005,168.469,62.487
43500001,87.286,0.005,144.069,62.992
43500001,85.41,0.004,160.724,63.261
43500001,84.593,0.004,155.574,62.585
44000001,89.203,0.005,144.503,63.072
44000001,86.937,0.006,124.338,62.689
44000001,83.479,0.004,164.289,63.136
44000001,84.306,0.003,128.335,118.834
44000001,85.954,0.005,171.129,63.211
44000001,85.833,0.005,120.768,63.134
44000001,86.461,0.004,187.973,62.636
44000001,83.471,0.004,115.916,63.046
44000001,84.247,0.005,163.007,62.805
44000001,84.268,0.005,117.424,62.758
44000001,85.579,0.004,167.723,62.324
44000001,86.697,0.004,183.303,62.552
44000001,86.822,0.004,114.282,62.68
44000001,84.236,0.005,186.436,63.357
44000001,85.424,0.004,174.045,62.78
44000001,87.825,0.005,159.611,63.208
44000001,85.336,0.004,110.886,62.901
44000001,86.407,0.005,171.774,62.703
44000001,84.558,0.004,115.958,62.778
44000001,86.61,0.004,189.403,63.19
44000001,86.416,0.005,178.915,63.785
44000001,86.56,0.005,176.878,62.856
44000001,87.248,0.007,154.859,64.214
44000001,86.054,0.007,178.131,63.397
44000001,87.869,0.004,189.201,63.082
44500001,86.958,0.004,119.956,63.831
44500001,84.74,0.005,153.035,63.486
44500001,85.88,0.005,173.771,64.023
44500001,86.71,0.005,156.331,119.748
44500001,88.617,0.004,166.391,64.306
44500001,88.604,0.004,125.450,63.885
44500001,87.242,0.004,175.725,64.127
44500001,87.451,0.005,114.002,64.217
44500001,84.731,0.004,166.933,63.899
44500001,85.583,0.005,148.098,64.079
44500001,84.922,0.004,184.574,62.984
44500001,84.565,0.005,168.214,63.276
44500001,87.267,0.005,120.638,63.2
44500001,87.151,0.006,186.375,64.322
44500001,85.78,0.005,174.234,64.103
44500001,86.579,0.004,168.512,63.74
44500001,86.387,0.004,130.538,64.422
44500001,85.363,0.005,170.873,63.865
44500001,87.01,0.005,123.265,63.342
44500001,87.523,0.005,164.989,63.725
44500001,89.593,0.004,159.659,64.281
44500001,87.097,0.006,179.735,63.986
44500001,86.004,0.004,180.171,64.525
44500001,84.506,0.004,171.643,64.023
44500001,86.655,0.004,165.335,63.673
45000001,85.855,0.003,156.384,64.33
45000001,88.574,0.004,170.778,64.537
45000001,87.072,0.004,163.828,65.32
45000001,87.376,0.005,132.620,121.224
45000001,90.613,0.006,184.861,65.823
45000001,88.969,0.003,121.391,64.789
45000001,87.058,0.004,172.973,64.369
45000001,86.742,0.005,156.367,63.798
45000001,86.806,0.004,169.237,63.491
45000001,86.858,0.005,138.732,64.386
45000001,87.373,0.004,193.512,64.357
45000001,87.523,0.005,179.126,63.486
45000001,86.287,0.005,127.620,64.178
45000001,86.205,0.005,178.848,64.198
45000001,86.21,0.005,178.049,65.141
45000001,85.236,0.005,177.073,64.895
45000001,88.963,0.004,149.224,64.194
45000001,88.669,0.004,176.171,64.052
45000001,87.79,0.005,119.053,63.922
45000001,86.993,0.004,169.909,65.248
45000001,88.432,0.005,171.059,64.788
45000001,88.495,0.004,184.524,64.574
45000001,90.016,0.005,177.901,64.645
45000001,87.906,0.005,168.276,65.39
45000001,87.527,0.004,158.226,64.733
45500001,87.605,0.004,123.866,65.757
45500001,88.013,0.004,188.623,64.93
45500001,89.242,0.005,166.678,65.745
45500001,88.302,0.004,160.556,121.883
45500001,88.932,0.005,158.147,66.285
45500001,90.59,0.004,163.475,66.158
45500001,89.347,0.005,177.654,64.626
45500001,86.262,0.004,174.939,64.583
45500001,88.053,0.004,191.053,65.126
45500001,89.788,0.004,134.988,64.721
45500001,88.627,0.005,160.338,64.973
45500001,86.496,0.006,174.117,64.162
45500001,89.361,0.004,122.448,64.815
45500001,87.462,0.005,172.843,65.324
45500001,89.244,0.005,171.500,65.789
45500001,89.191,0.004,175.436,65.155
45500001,87.44,0.006,121.007,65.143
45500001,88.94,0.004,187.575,65.362
45500001,87.274,0.004,122.597,64.406
45500001,89.326,0.004,177.311,65.378
45500001,88.454,0.005,177.802,65.499
45500001,89.489,0.004,180.106,66.018
45500001,87.959,0.005,165.150,65.742
45500001,89.208,0.004,171.432,65.596
45500001,90.784,0.004,179.343,65.001
46000001,90.299,0.005,118.217,66.198
46000001,90.477,0.004,174.590,65.619
46000001,90.054,0.004,168.755,66.22
46000001,87.144,0.005,141.496,124.422
46000001,89.603,0.005,168.166,65.8
46000001,92.077,0.005,131.491,66.393
46000001,90.494,0.005,174.628,65.757
46000001,88.613,0.004,176.690,66.181
46000001,90.323,0.005,169.646,66.413
46000001,90.56,0.005,128.875,65.874
46000001,89.859,0.004,171.199,65.317
46000001,87.782,0.004,201.988,65.901
46000001,89.942,0.004,122.284,65.286
46000001,87.116,0.004,179.166,65.953
46000001,87.376,0.004,174.935,65.966
46000001,89.8,0.004,173.183,66.361
46000001,90.523,0.005,141.206,65.144
46000001,90.557,0.005,171.199,65.853
46000001,89.599,0.004,111.149,66.037
46000001,88.026,0.005,173.653,65.341
46000001,88.889,0.005,185.577,64.963
46000001,90.448,0.004,178.432,66.11
46000001,91.908,0.005,173.283,66.053
46000001,89.591,0.004,168.140,66.652
46000001,89.251,0.004,173.067,66.25
46500001,91.314,0.004,126.688,66.71
46500001,90.825,0.005,188.850,66.248
46500001,89.629,0.004,189.095,66.509
46500001,88.374,0.005,148.466,125.461
46500001,90.459,0.005,165.977,67.273
46500001,91.892,0.005,122.787,67.203
46500001,90.002,0.004,192.945,66.178
46500001,90.677,0.005,193.739,67.109
46500001,90.144,0.004,175.121,66.222
46500001,89.764,0.005,134.855,67.017
46500001,91.704,0.005,172.110,66.697
46500001,91.511,0.005,183.056,66.915
46500001,89.551,0.004,131.125,66.16
46500001,88.48,0.004,179.056,66.134
46500001,89.559,0.005,166.105,66.177
46500001,89.604,0.004,179.457,66.681
46500001,91.011,0.005,136.578,66.454
46500001,89.802,0.006,171.415,66.489
46500001,90.706,0.005,127.587,66.353
46500001,90.984,0.005,174.242,67.06
46500001,89.663,0.005,199.649,66.614
46500001,89.398,0.014,175.687,66.763
46500001,92.865,0.005,159.658,67.553
46500001,90.822,0.006,208.397,67.1
46500001,92.798,0.005,163.053,66.413
47000001,92.09,0.004,125.144,67.393
47000001,92.177,0.005,186.870,67.315
47000001,89.608,0.007,192.663,67.766
47000001,89.545,0.005,143.670,127.423
47000001,93.967,0.004,168.662,67.534
47000001,94.177,0.004,121.749,68.276
47000001,91.968,0.004,200.440,67.007
47000001,91.346,0.004,183.522,67.411
47000001,90.371,0.004,178.046,67.879
47000001,92.599,0.004,145.574,67.779
47000001,90.717,0.004,176.611,67.403
47000001,92.58,0.004,209.955,67.468
47000001,91.487,0.004,128.075,66.89
47000001,89.153,0.004,191.563,66.756
47000001,90.463,0.005,196.539,67.098
47000001,89.521,0.004,172.059,67.761
47000001,90.651,0.005,130.128,67.297
47000001,92.504,0.004,179.514,66.909
47000001,91.65,0.004,127.986,67.186
47000001,92.357,0.004,206.692,66.654
47000001,92.389,0.005,174.196,67.329
47000001,92.595,0.004,175.019,67.729
47000001,94.493,0.004,185.954,67.216
47000001,92.057,0.004,134.276,67.758
47000001,92.434,0.005,173.743,67.547
47500001,90.178,0.004,131.400,68.004
47500001,93.606,0.004,201.269,67.916
47500001,90.754,0.005,177.863,67.412
47500001,90.43,0.005,153.890,128.132
47500001,94.816,0.005,172.361,68.518
47500001,95.187,0.004,135.494,68.531
47500001,91.416,0.004,174.524,67.632
47500001,93.302,0.004,173.745,68.579
47500001,92.058,0.006,174.073,68.501
47500001,91.698,0.005,146.601,68.591
47500001,93.562,0.004,185.356,67.382
47500001,93.534,0.006,184.542,68.479
47500001,90.94,0.004,134.048,68.269
47500001,90.862,0.006,190.726,67.752
47500001,92.791,0.005,170.111,68.591
47500001,92.327,0.005,182.275,68.622
47500001,93.488,0.005,128.162,68.231
47500001,93.415,0.004,196.972,68.258
47500001,93.278,0.005,134.926,67.702
47500001,90.551,0.004,184.034,68.098
47500001,91.27,0.004,185.514,67.447
47500001,93.787,0.004,177.515,68.073
47500001,91.907,0.004,173.658,68.208
47500001,93.122,0.005,135.118,68.346
47500001,94.814,0.005,172.550,68.013
48000001,93.824,0.004,128.459,69.293
48000001,94.5,0.004,206.940,68.703
48000001,92.287,0.005,184.589,68.308
48000001,91.364,0.005,149.511,129.407
48000001,94.778,0.005,180.183,68.574
48000001,96.094,0.005,127.678,68.997
48000001,91.145,0.006,176.226,68.386
48000001,94.326,0.004,189.744,69.441
48000001,92.215,0.004,169.636,72.577
48000001,94.674,0.004,158.872,69.042
48000001,92.89,0.005,179.089,68.296
48000001,94.434,0.007,187.429,69.146
48000001,93.681,0.004,136.893,68.861
48000001,91.074,0.005,184.084,68.232
48000001,93.885,0.005,172.408,69.124
48000001,93.611,0.005,180.245,69.192
48000001,94.48,0.006,184.869,68.859
48000001,94.37,0.005,206.380,67.933
48000001,92.309,0.005,136.292,67.895
48000001,94.221,0.005,193.687,69.015
48000001,94.276,0.005,197.908,68.907
48000001,91.408,0.005,179.874,68.361
48000001,94.225,0.005,199.910,68.173
48000001,91.163,0.004,138.252,69.142
48000001,93.543,0.004,181.177,68.809
48500001,95.921,0.004,131.488,70.136
48500001,94.874,0.004,187.376,69.368
48500001,92.924,0.004,197.707,69.088
48500001,92.761,0.005,141.274,130.977
48500001,96.128,0.005,189.247,69.003
48500001,96.149,0.004,129.042,70.378
48500001,94.432,0.005,203.308,69.28
48500001,95.555,0.004,192.155,69.645
48500001,95.449,0.004,178.776,69.582
48500001,95.866,0.004,161.766,69.198
48500001,93.773,0.004,196.241,69.718
48500001,95.636,0.005,198.824,69.546
48500001,93.699,0.004,137.663,69.119
48500001,94.91,0.005,211.005,69.455
48500001,92.671,0.004,174.201,70.434
48500001,93.305,0.006,208.540,69.843
48500001,95.956,0.004,184.557,69.5
48500001,94.541,0.005,192.414,69.277
48500001,95.291,0.005,140.576,69.46
48500001,95.603,0.006,179.445,69.475
48500001,95.647,0.006,200.064,69.567
48500001,95.611,0.005,191.091,69.22
48500001,92.867,0.004,194.391,69.223
48500001,94.667,0.005,142.055,69.71
48500001,95.807,0.004,215.500,69.506
49000001,96.733,0.004,152.055,69.631
49000001,96.784,0.005,183.569,70.205
49000001,95.456,0.005,189.441,70.378
49000001,93.782,0.004,168.015,132.456
49000001,97.362,0.005,193.986,69.815
49000001,97.362,0.004,207.034,71.116
49000001,94.719,0.005,183.142,70.024
49000001,96.48,0.004,184.830,70.612
49000001,95.047,0.004,195.980,70.943
49000001,96.45,0.005,147.812,70.507
49000001,96.729,0.005,195.308,70.349
49000001,96.886,0.004,205.344,70.051
49000001,95.76,0.004,139.291,70.534
49000001,96.498,0.004,203.825,70.043
49000001,96.258,0.005,197.969,70.442
49000001,95.903,0.005,212.907,70.439
49000001,96.731,0.005,191.636,70.259
49000001,96.719,0.005,193.917,70.033
49000001,96.239,0.005,140.960,69.811
49000001,96.297,0.004,191.571,70.154
49000001,96.519,0.004,189.095,69.328
49000001,96.572,0.005,186.618,69.899
49000001,96.022,0.005,190.171,69.905
49000001,95.914,0.004,141.368,70.735
49000001,96.692,0.004,192.869,69.943
49500001,97,0.004,175.595,71.126
49500001,97.665,0.005,207.252,71.106
49500001,97.11,0.005,194.362,71.331
49500001,94.49,0.005,152.098,134.209
49500001,98.662,0.005,194.732,70.327
49500001,98.881,0.004,133.821,71.263
49500001,97.08,0.005,188.024,70.272
49500001,97.293,0.004,195.647,71.16
49500001,97.7,0.006,191.998,70.331
49500001,97.867,0.005,150.644,71.316
49500001,97.246,0.004,204.330,70.978
49500001,96.657,0.004,213.771,71.188
49500001,97.4,0.005,147.040,70.679
49500001,97.374,0.005,184.787,71.165
49500001,94.684,0.006,196.063,72.113
49500001,97.203,0.004,196.541,71.494
49500001,97.75,0.005,201.877,70.6
49500001,97.364,0.007,200.351,70.336
49500001,97.245,0.005,146.850,70.644
49500001,97.515,0.004,202.357,71.12
49500001,96.583,0.004,193.175,70.628
49500001,97.412,0.004,189.571,70.394
49500001,97.771,0.004,188.180,70.281
49500001,98.01,0.005,184.477,71.185
49500001,97.797,0.005,194.949,70.914
50000001,98.977,0.004,198.202,71.781
50000001,98.594,0.005,201.169,72.528
50000001,97.919,0.004,219.050,71.781
50000001,94.962,0.005,175.367,134.625
50000001,99.659,0.005,210.985,71.982
50000001,100.15,0.004,152.800,72.568
50000001,98.312,0.004,139.750,71.472
50000001,98.042,0.005,213.395,71.692
50000001,97.921,0.005,188.071,71.476
50000001,98.078,0.006,169.334,71.663
50000001,97.009,0.004,195.213,71.632
50000001,98.541,0.005,211.999,72.15
50000001,97.654,0.005,145.825,71.207
50000001,99.029,0.006,193.784,71.954
50000001,98.404,0.005,186.626,71.496
50000001,98.669,0.004,142.011,72.084
50000001,98.853,0.004,212.665,71.809
50000001,98.155,0.005,194.605,71.794
50000001,98.445,0.004,142.583,71.969
50000001,97.768,0.004,195.913,72.2
50000001,97.799,0.005,180.688,72.223
50000001,98.056,0.004,196.874,72.081
50000001,98.35,0.005,215.628,71.232
50000001,97.358,0.004,160.898,71.673
50000001,98.234,0.004,202.370,71.361
50500001,96.646,0.003,213.936,71.756
50500001,99.465,0.006,208.170,72.148
