nVectors,memcpyOut,plan,execu,memcpyIn
111600000,72.083,86.019,737.736,71.741
112800000,72.979,86.777,718.687,72.655
114000000,73.987,87.647,666.979,73.54
115200000,74.469,316.955,485.864,74.826
116400000,75.194,90.032,949.058,75.601
117600000,75.873,324.072,476.146,75.591
118800000,76.447,328.22,475.787,76.764
120000000,77.888,330.325,484.808,77.249
24,0,0.02,0.001,0
1200000,0.424,3.154,2.924,0.401
2400000,0.84,6.188,5.805,0.76
3600000,1.196,9.282,9.393,1.304
4800000,1.452,12.34,12.547,1.855
6000000,1.783,0.186,19.373,2.399
7200000,2.397,18.514,19.917,2.94
8400000,2.563,21.576,22.899,3.528
9600000,2.977,24.678,28.178,4.104
10800000,3.428,28.538,31.655,4.667
12000000,3.911,0.263,45.753,5.332
13200000,4.434,34.911,40.774,5.904
14400000,4.809,38.395,43.17,6.419
15600000,5.243,42.391,47.887,6.977
16800000,5.751,45.501,50.308,7.508
18000000,6.177,48.685,57.323,8.129
19200000,6.606,51.924,60.424,8.711
20400000,7.048,15.92,103.112,9.216
21600000,7.569,59.097,69.542,9.832
22800000,13.643,19.282,116.093,15.029
24000000,12.724,0.416,94.498,15.542
25200000,16.846,66.502,80.973,11.541
26400000,13.59,69.631,83.228,12.133
27600000,14.722,21.388,148.17,12.651
28800000,15.474,76.037,91.428,13.233
30000000,16.055,79.804,97.781,13.848
31200000,16.888,82.999,99.105,14.459
32400000,17.757,86.737,103.661,15.053
33600000,21.702,95.022,104.657,21.92
34800000,22.621,26.918,194.387,22.795
36000000,23.598,95.604,119.277,23.271
37200000,24.025,28.771,209.588,24.372
38400000,24.853,101.798,134.927,25.04
39600000,25.772,105.427,132.089,25.742
40800000,26.507,31.523,222.449,26.672
42000000,27.522,111.503,138.856,27.082
43200000,27.829,114.338,144.268,28.13
44400000,29.141,34.289,348.941,28.827
45600000,29.62,35.225,250.298,29.565
46800000,30.777,125.132,156.799,30.431
48000000,30.909,0.444,188.37,31.163
49200000,31.929,37.973,391.362,31.932
50400000,32.949,134.101,164.628,32.594
51600000,33.719,39.841,413.259,33.509
52800000,34.131,141.018,170.767,34.471
54000000,35.11,0.579,223.151,34.985
55200000,35.773,42.596,309.947,35.849
56400000,36.615,43.655,347.391,36.372
57600000,37.075,152.95,192.163,37.649
58800000,38.046,156.625,195.518,38.2
60000000,38.903,158.489,197.691,38.927
61200000,39.624,47.217,389.031,39.599
62400000,40.217,165.155,203.79,40.622
63600000,40.898,49.084,520.994,41.353
64800000,42.353,178.624,211.829,42.052
66000000,42.792,182.317,226.724,42.608
67200000,43.817,185.095,217.877,43.434
68400000,44.06,52.707,436.955,44.286
69600000,45.056,53.676,404.864,45.326
70800000,46.174,54.708,467.196,45.763
72000000,46.738,198.121,255.109,46.405
73200000,47.424,56.397,588.048,47.352
74400000,48.079,57.435,434.463,48.156
75600000,48.814,208.426,250.442,49.534
76800000,50.271,211.16,271.967,49.483
78000000,50.404,214.721,270.06,50.492
79200000,51.452,218.18,270.239,51.121
80400000,52.099,62.011,662.98,52.093
81600000,52.854,62.781,476.97,52.905
82800000,53.145,63.744,532.669,53.568
84000000,54.536,232.062,282.467,54.37
85200000,55.284,65.671,697.262,54.934
86400000,55.879,238.262,293.983,56.336
87600000,56.94,67.601,715.976,56.823
88800000,57.266,68.46,718.396,57.24
90000000,58.131,249.1,317.181,58.241
91200000,59.043,70.277,541.447,58.578
92400000,59.82,254.392,321.146,60.381
93600000,61.021,257.962,323.522,60.627
94800000,61.259,72.976,792.774,61.146
96000000,62.103,0.678,392.623,61.894
97200000,62.821,267.636,331.139,62.444
98400000,63.549,75.846,804.563,63.886
99600000,65.642,77.386,768.093,64.296
100800000,65.422,278.004,357.288,65.069
102000000,66.042,78.396,585.201,65.633
103200000,66.3,79.39,849.651,66.639
104400000,67.009,80.441,688.213,67.685
105600000,68.203,290.856,392.138,67.967
106800000,68.979,82.328,908.477,68.792
108000000,69.803,0.597,449.614,69.993
109200000,70.281,301.077,402.157,70.521
110400000,71.13,85.413,674.472,71.569
111600000,71.976,85.995,737.098,71.691
112800000,72.789,86.81,719.463,72.58
114000000,73.878,87.624,666.301,73.666
115200000,74.1,317.661,483.85,74.48
116400000,75.003,89.695,947.327,75.669
117600000,75.76,324.873,474.655,75.571
118800000,76.245,327.644,472.148,76.69
120000000,77.471,330.769,483.071,77.141
24,0,0.02,0.001,0
1200000,0.425,3.156,2.923,0.407
2400000,0.838,6.21,5.849,0.761
3600000,1.156,9.278,9.447,1.311
4800000,1.45,12.345,12.578,1.862
6000000,1.779,0.186,19.398,2.398
7200000,2.394,18.595,19.931,2.941
8400000,2.565,21.534,22.882,3.516
9600000,2.988,24.631,28.222,4.102
10800000,3.42,28.532,31.63,4.673
12000000,3.9,0.262,44.754,5.178
13200000,4.358,35.033,40.187,5.804
14400000,4.862,38.434,42.718,6.385
15600000,5.24,42.322,47.721,6.966
16800000,5.723,45.465,49.843,7.489
18000000,6.157,48.634,56.926,8.1
19200000,6.513,51.868,59.581,8.651
20400000,6.988,15.849,101.913,9.184
21600000,7.483,59.034,68.918,9.813
22800000,13.059,19.26,117.647,15.112
24000000,12.761,0.414,94.585,15.552
25200000,16.8,66.537,80.957,11.547
26400000,13.604,69.589,83.243,12.125
27600000,14.703,21.388,148.344,12.667
28800000,15.498,75.977,91.335,13.238
30000000,16.024,79.384,97.562,13.853
31200000,16.875,83.006,99.113,14.444
32400000,17.698,86.803,103.68,14.984
33600000,21.679,94.935,104.73,21.937
34800000,22.626,26.937,194.664,23.196
36000000,23.522,95.48,119.427,23.319
37200000,24,28.74,209.249,24.396
38400000,24.917,101.864,135.166,25.008
39600000,25.805,104.865,132.132,25.719
40800000,26.456,31.512,222.515,26.657
42000000,27.521,111.46,139.011,27.141
43200000,27.947,114.223,145.14,28.213
44400000,29.096,34.371,348.999,28.803
45600000,29.622,35.203,250.507,29.666
46800000,30.645,124.569,156.8,30.437
48000000,30.912,0.444,188.74,31.386
49200000,32.132,37.982,391.686,32.118
50400000,33.222,134.27,164.704,32.669
51600000,33.67,39.824,412.649,33.507
52800000,34.181,140.261,170.759,34.395
54000000,35.037,0.585,223.127,35.084
55200000,35.773,42.577,310.135,36.25
56400000,36.636,43.948,347.564,36.374
57600000,37.147,152.933,192.205,37.656
58800000,38.094,155.933,195.731,38.143
60000000,38.905,158.481,197.77,38.846
61200000,39.625,47.216,389.716,39.544
62400000,40.106,165.12,203.808,40.621
63600000,40.948,49.055,520.17,41.362
64800000,42.384,178.588,211.872,42.035
66000000,42.796,182.841,226.874,42.549
67200000,43.781,185.094,217.925,43.318
68400000,44.086,52.735,435.67,44.267
69600000,45.052,53.708,404.922,45.288
70800000,46.498,54.835,467.142,45.645
72000000,46.889,198.12,254.132,46.392
73200000,47.371,56.393,587.941,47.437
74400000,48.186,57.288,434.775,48.082
75600000,48.837,208.404,250.215,49.39
76800000,49.818,211.575,272.172,49.401
78000000,50.32,215.127,270.859,50.644
79200000,51.437,218.255,269.423,51.16
80400000,52.027,62.062,665.05,52.07
81600000,52.773,62.862,478.077,52.957
82800000,53.296,63.774,533.839,53.723
84000000,54.212,231.639,284.286,54.307
85200000,55.32,65.665,698.941,54.945
86400000,55.863,238.229,294.869,56.199
87600000,56.921,67.486,716.424,56.985
88800000,57.432,68.523,719.048,57.397
90000000,58.106,248.543,317.2,58.227
91200000,58.986,70.191,542.053,58.741
92400000,59.847,254.332,320.942,59.974
93600000,60.717,257.975,325.635,60.492
94800000,61.29,72.987,793.887,61.187
96000000,62.145,0.687,392.206,61.984
97200000,62.934,267.901,331.328,62.448
98400000,63.851,76.345,803.164,63.946
99600000,65.337,76.851,767.571,64.416
100800000,65.788,278.352,357.202,65.058
102000000,66.109,78.413,583.178,65.537
103200000,66.259,79.379,849.151,66.572
104400000,67.119,80.401,686.511,67.673
105600000,68.271,290.909,394.849,68.04
106800000,68.984,82.288,907.529,68.738
108000000,69.811,0.603,449.667,70.308
109200000,70.694,301.032,406.552,70.417
110400000,71.158,85.023,674.298,71.681
111600000,71.924,85.963,737.479,71.792
112800000,72.701,86.76,719.091,72.643
114000000,74.002,87.631,666.577,73.584
115200000,73.928,316.956,486.517,74.519
116400000,74.663,89.675,948.737,75.616
117600000,75.255,324.103,478.201,75.508
118800000,75.854,328.02,475.016,76.66
120000000,76.969,330.553,485.616,77.299
24,0,0.021,0.001,0
1200000,0.43,3.154,2.931,0.403
2400000,0.841,6.202,5.806,0.766
3600000,1.156,9.288,9.401,1.304
4800000,1.443,12.33,12.538,1.845
6000000,1.78,0.183,19.31,2.446
7200000,2.398,18.551,19.996,2.945
8400000,2.563,21.544,22.887,3.515
9600000,2.987,24.648,28.341,4.087
10800000,3.426,28.502,31.67,4.677
12000000,3.902,0.263,44.763,5.237
13200000,4.446,35.054,40.449,5.869
14400000,4.844,38.469,42.631,6.386
15600000,5.225,42.409,47.489,6.955
16800000,5.725,45.447,49.751,7.474
18000000,6.174,48.654,56.825,8.084
19200000,6.538,51.899,59.487,8.652
20400000,6.992,15.885,102.083,9.202
21600000,7.485,59.075,68.862,9.79
22800000,13.081,19.236,116.261,14.886
24000000,12.69,0.415,94.506,15.557
25200000,16.768,66.812,81.006,11.561
26400000,13.565,69.584,83.218,12.126
27600000,14.714,21.39,148.128,12.65
28800000,15.501,76.039,91.168,13.224
30000000,16.044,79.752,97.82,13.855
31200000,16.869,82.964,99.239,14.49
32400000,17.75,86.725,103.65,15.021
33600000,21.654,94.9,104.663,21.903
34800000,22.593,26.938,194.131,22.941
36000000,23.475,95.514,119.294,23.291
37200000,24.047,28.748,209.361,24.337
38400000,24.875,101.853,135.078,25.055
39600000,25.757,105.384,132.125,25.766
40800000,26.49,31.528,222.496,26.727
42000000,27.59,111.438,138.893,27.174
43200000,27.844,114.131,144.423,28.239
44400000,29.136,34.31,349.29,28.849
45600000,29.649,35.227,251.174,29.611
46800000,30.689,125.371,156.866,30.429
48000000,30.893,0.438,188.562,31.257
49200000,32.02,38.044,391.05,31.985
50400000,32.818,134.08,164.622,32.609
51600000,33.707,39.825,412.459,33.47
52800000,34.176,140.865,170.717,34.467
54000000,35.087,0.581,223.27,35.008
55200000,35.78,42.56,310.085,35.934
56400000,36.547,43.667,347.4,36.329
57600000,37.063,152.848,192.052,37.636
58800000,38.047,156.476,195.528,38.17
60000000,38.895,158.351,197.691,38.804
61200000,39.543,47.222,388.688,39.536
62400000,40.148,165.186,203.807,40.511
63600000,40.963,49.03,520.714,41.363
64800000,42.396,178.523,211.867,41.984
66000000,42.846,182.152,226.966,42.658
67200000,43.842,185.132,217.797,43.434
68400000,44.014,52.713,436.784,44.215
69600000,44.984,53.692,404.903,45.358
70800000,46.213,54.593,467.173,45.666
72000000,46.708,198.053,255.073,46.37
73200000,47.445,56.436,587.728,47.399
74400000,48.193,57.253,434.232,48.099
75600000,48.974,209.069,250.916,49.853
76800000,50.2,211.639,272.269,49.429
78000000,50.204,214.893,270.141,50.552
79200000,51.471,218.124,269.536,51.151
80400000,52.028,62.091,665.383,52.095
81600000,52.786,62.785,477.682,53.105
82800000,53.245,63.763,533.251,53.47
84000000,54.515,232.048,284.011,54.468
85200000,55.338,65.637,698.194,54.871
86400000,55.865,238.38,295.035,56.429
87600000,57.016,67.513,716.171,56.691
88800000,57.049,68.505,718.929,57.414
90000000,58.173,249.058,318.708,58.16
91200000,59.04,70.157,541.561,58.651
92400000,59.801,254.352,321.541,60.354
93600000,61.031,258.003,324,60.471
94800000,61.522,73.013,793.366,61.369
96000000,62.26,0.672,393.009,61.814
97200000,62.978,267.717,332.521,62.577
98400000,63.518,75.812,803.696,63.869
99600000,65.631,77.199,767.802,64.487
100800000,65.392,278.005,356.117,64.96
102000000,66.084,78.465,584.912,65.601
103200000,66.248,79.337,849.8,66.552
104400000,67.101,80.433,687.754,67.685
105600000,68.296,290.864,388.029,67.942
106800000,69.031,82.28,907.675,68.8
108000000,69.866,0.596,449.761,69.981
109200000,70.372,300.825,411.92,70.415
110400000,71.286,85.45,674.045,71.582
111600000,72.187,86.007,736.869,72.087
112800000,72.974,86.755,718.919,72.595
114000000,73.802,87.678,663.947,73.454
115200000,74.002,317.126,485.108,74.569
116400000,74.828,89.682,946.497,75.715
117600000,75.503,324.664,473.795,75.429
118800000,76.067,327.642,471.162,76.741
120000000,77.131,330.606,486.07,77.2
24,0,0.021,0.001,0
1200000,0.432,3.151,2.92,0.402
2400000,0.841,6.203,5.804,0.765
3600000,1.155,9.283,9.404,1.305
4800000,1.452,12.36,12.538,1.854
6000000,1.778,0.182,19.308,2.393
7200000,2.39,18.601,19.911,2.941
8400000,2.559,21.578,22.969,3.519
9600000,2.979,24.693,28.312,4.096
10800000,3.41,28.52,31.63,4.656
12000000,3.882,0.267,44.627,5.165
13200000,4.366,34.985,40.181,5.806
14400000,4.815,38.489,42.616,6.396
15600000,5.233,42.329,47.532,6.955
16800000,5.723,45.483,49.779,7.476
18000000,6.161,48.628,56.904,8.101
19200000,6.548,51.888,59.55,8.645
20400000,7.01,15.874,101.708,9.189
21600000,7.551,59.088,68.965,9.825
22800000,13.099,19.263,117.078,15.031
24000000,12.841,0.423,94.596,15.57
25200000,16.737,66.52,80.985,11.576
26400000,13.52,69.665,83.248,12.146
27600000,14.749,21.372,147.723,12.658
28800000,15.495,76.024,91.162,13.217
30000000,16.03,79.399,97.578,13.81
31200000,16.851,82.968,99.086,14.475
32400000,17.743,86.779,103.68,15.031
33600000,21.694,94.955,104.743,21.987
34800000,22.677,26.931,194.616,22.958
36000000,23.468,95.506,119.361,23.331
37200000,24.052,28.778,209.337,24.411
38400000,24.902,101.889,135.166,25.011
39600000,25.773,104.799,132.079,25.763
40800000,26.491,31.518,222.279,26.685
42000000,27.725,111.488,139.496,27.208
43200000,27.86,114.152,145.366,28.162
44400000,29.166,34.325,348.87,28.857
45600000,29.643,35.186,250.522,29.56
46800000,30.633,124.733,156.922,30.454
48000000,30.99,0.441,188.456,31.154
49200000,31.971,37.992,391.218,32.329
50400000,32.913,134.384,164.823,32.627
51600000,33.631,39.827,412.749,33.465
52800000,34.161,140.125,170.843,34.455
54000000,35.072,0.583,223.051,34.987
55200000,35.791,42.555,309.828,36.209
56400000,36.697,44.037,347.302,36.304
57600000,37.137,152.887,192.149,37.707
58800000,38.123,155.889,195.703,38.137
60000000,38.912,158.443,197.552,38.769
61200000,39.575,47.267,389.598,39.548
62400000,40.207,165.141,203.679,40.525
63600000,40.906,49.048,520.238,41.328
64800000,42.32,178.554,211.759,42.105
66000000,42.729,182.724,226.932,42.611
67200000,43.812,185.105,217.737,43.367
68400000,44.061,52.728,435.682,44.269
69600000,45.008,53.652,404.466,45.293
70800000,46.493,54.858,467.37,45.689
72000000,46.754,198.038,254.022,46.524
73200000,47.42,56.377,588.747,47.481
74400000,48.128,57.275,434.987,48.079
75600000,48.903,208.426,250.36,49.454
76800000,49.835,211.507,271.83,49.493
78000000,50.254,214.833,270.79,50.588
79200000,51.485,218.18,269.377,51.127
80400000,52.125,62.058,664.796,52.048
81600000,52.888,62.866,478.107,53.028
82800000,53.201,63.747,533.384,53.467
84000000,54.232,231.73,284.257,54.336
85200000,55.365,65.556,698.684,54.923
86400000,55.843,238.333,295.723,56.263
87600000,57.276,67.521,716.269,56.948
88800000,57.35,69.014,718.425,57.356
90000000,58.128,248.47,318.077,58.116
91200000,59.137,70.155,541.788,58.632
92400000,59.793,254.473,322.344,59.986
93600000,60.601,258.129,326.361,60.744
94800000,61.403,73.041,793.333,61.048
96000000,62.088,0.676,392.058,61.944
97200000,62.936,267.56,335.659,62.462
98400000,63.944,76.159,808.691,63.812
99600000,65.287,76.877,768.181,64.254
100800000,65.683,278.247,357.809,65.055
102000000,66.069,78.464,584.751,65.677
103200000,66.356,79.386,849.907,66.558
104400000,67.115,80.4,687.478,67.734
105600000,68.363,290.735,392.312,68.025
106800000,69.018,82.26,907.417,68.64
108000000,69.864,0.604,449.483,70.249
109200000,70.814,300.876,406.924,70.621
110400000,71.18,85.032,674.065,71.964
111600000,72.103,86.001,737.713,71.629
112800000,72.938,86.843,718.11,72.624
114000000,73.947,87.658,666.385,73.454
115200000,74.415,317.038,486.784,74.46
116400000,75.221,89.724,948.13,75.527
117600000,75.934,324.043,478.406,75.403
118800000,76.398,328.072,474.795,76.675
120000000,77.843,330.342,485.942,77.28
24,0,0.022,0.001,0
1200000,0.437,3.152,2.916,0.402
2400000,0.84,6.21,5.797,0.768
3600000,1.154,9.285,9.413,1.303
4800000,1.445,12.338,12.579,1.857
6000000,1.783,0.186,19.399,2.4
7200000,2.384,18.549,19.938,2.938
8400000,2.56,21.599,22.917,3.52
9600000,2.981,24.635,28.265,4.086
10800000,3.428,28.517,31.643,4.668
12000000,3.914,0.262,45.648,5.318
13200000,4.462,34.953,40.683,5.882
14400000,4.971,38.355,43.183,6.412
15600000,5.247,42.308,47.917,6.996
16800000,5.727,45.429,50.296,7.522
18000000,6.171,48.615,57.358,8.147
19200000,6.593,51.87,60.471,8.678
20400000,7.061,15.861,102.683,9.22
21600000,7.535,59.122,69.622,9.818
22800000,13.652,19.298,116.875,14.937
24000000,12.751,0.414,94.542,15.555
25200000,16.78,66.5,80.989,11.58
26400000,13.63,69.653,83.176,12.125
27600000,14.811,21.387,148.325,12.66
28800000,15.555,76.077,91.207,13.278
30000000,16.057,79.699,97.83,13.839
31200000,16.832,82.914,99.133,14.529
32400000,17.709,86.742,103.735,15.024
33600000,21.633,94.926,104.632,21.922
34800000,22.727,26.889,194.278,22.767
36000000,23.452,95.611,119.276,23.36
37200000,24.079,28.755,209.827,24.372
38400000,24.963,102.201,135.031,25.101
39600000,25.745,105.695,131.329,25.791
40800000,26.491,31.521,222.135,26.602
42000000,27.592,111.411,138.363,27.125
43200000,27.938,114.187,144.285,28.147
44400000,29.129,34.289,348.492,28.855
45600000,29.627,35.16,250.218,29.692
46800000,30.712,125.264,156.42,30.38
48000000,30.871,0.439,188.532,31.229
49200000,31.98,37.991,390.771,31.991
50400000,32.907,134.085,164.071,32.54
51600000,33.659,39.817,412.019,33.556
52800000,34.142,140.806,170.698,34.446
54000000,35.106,0.581,222.911,35.062
55200000,35.7,42.534,309.55,35.915
56400000,36.569,43.634,347.199,36.406
57600000,37.09,152.884,192.141,37.63
58800000,38.075,156.59,195.554,38.216
60000000,38.895,158.436,197.685,38.745
61200000,39.524,47.305,388.993,39.514
62400000,40.168,165.119,203.907,40.556
63600000,40.957,49.064,520.729,41.32
64800000,42.324,178.598,211.81,42.128
66000000,42.912,182.253,227.028,42.585
67200000,43.776,185.148,217.88,43.339
68400000,44.105,52.717,436.378,44.279
69600000,46.506,53.651,405.079,45.39
70800000,46.221,54.61,467.198,45.752
72000000,46.735,198.52,255.242,46.356
73200000,47.442,56.387,587.743,47.487
74400000,48.151,57.261,434.398,48.175
75600000,48.834,208.446,250.76,49.552
76800000,50.169,211.642,272.008,49.332
78000000,50.356,214.872,270.194,50.539
79200000,51.478,218.25,269.75,51.205
80400000,52.064,62.047,665.396,52.047
81600000,52.78,62.828,477.816,52.911
82800000,53.21,63.754,533.192,53.632
84000000,54.629,232.051,284.347,54.379
