device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,256,8,1,29.325,0.008,503.4,3.743,3.802
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,256,16,1,29.003,0.007,576.799,4.821,4.247
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,256,32,1,28.966,0.007,729.837,4.929,3.64
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,512,1,1,29.085,0.008,419.425,4.931,2.184
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,512,2,1,28.997,0.007,419.714,4.822,1.518
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,512,4,1,34.805,0.024,467.358,4.896,4.091
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,512,8,1,29.07,0.008,555.697,3.138,3.719
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,512,16,1,32.997,0.024,729.507,4.892,3.983
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1024,1,1,30.051,0.024,414.717,4.905,2.147
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1024,2,1,31.138,0.023,461.857,4.886,2.456
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1024,4,1,29.898,0.023,537.652,2.967,3.832
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1024,8,1,30.161,0.008,717.806,4.025,3.516
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2048,1,1,33.166,0.022,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2048,2,1,34.857,0.021,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2048,4,1,34.27,0.024,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4096,1,1,34.242,0.023,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4096,2,1,33.905,0.024,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8192,1,1,29.838,0.025,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,1,1,30.322,0.023,12176.9,5.197,3.984
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,2,1,29.539,0.024,12210.9,5.69,4.103
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,4,1,30.357,0.007,12191.6,5.202,3.956
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,8,1,34.353,0.007,12271.7,5.387,3.767
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,16,1,28.961,0.022,12058.4,4.933,1.7
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,32,1,33.756,0.007,12133,5.171,2.384
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,64,1,31.301,0.007,12435.6,5.182,4.017
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,128,1,39.705,0.009,12449.2,5.805,3.972
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,256,1,29.696,0.007,12484.4,5.7,4.007
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,512,1,34.269,0.007,12661.7,4.632,4.473
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,1024,1,30.731,0.007,12615.3,5.669,4.251
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,2048,1,29.585,0.006,13761.8,5.687,4.602
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,4096,1,33.574,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,8192,1,33.317,0.021,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,1,1,33.214,0.022,12225.8,5.651,4.39
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,2,1,33.196,0.008,12250.3,5.351,3.584
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,4,1,30.023,0.008,12235.9,5.776,2.074
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,8,1,42.722,0.007,12247.7,4.943,2.195
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,16,1,29.741,0.012,12236.7,5.662,4.254
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,32,1,34.296,0.006,12238.3,5.711,4.097
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,64,1,29.805,0.007,12426.2,5.685,4.033
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,128,1,33.641,0.007,12803.3,4.318,4.079
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,256,1,29,0.007,12697.5,5.324,3.791
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,512,1,28.923,0.007,13805.8,5.723,4.25
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,1024,1,30.023,0.006,13782.8,5.712,4.17
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,2048,1,33.411,0.022,16182.9,4.906,3.697
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,4096,1,29.146,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,1,1,34.594,0.022,12204.9,5.716,4.238
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,2,1,33.708,0.007,12234,4.347,3.688
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,4,1,34.494,0.007,12230.1,4.03,4.6
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,8,1,29.696,0.006,12387.4,5.406,3.305
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,16,1,28.923,0.021,12414.1,4.657,3.849
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,32,1,33.929,0.021,12361.3,4.595,4.242
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,64,1,34.243,0.007,12671.6,4.56,4.088
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,128,1,29.385,0.022,12796.8,4.634,4.162
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,256,1,29.957,0.007,13918.3,4.418,4.191
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,512,1,33.565,0.007,13955.7,4.552,4.275
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,1024,1,34.215,0.007,16176.6,4.526,3.788
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,2048,1,34.424,0.007,21547.3,4.731,4.122
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8,1,1,34.375,0.022,12159.4,4.533,4.283
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8,2,1,33.859,0.007,12325.4,4.498,4.04
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8,4,1,29.948,0.008,12403.8,4.531,2.045
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8,8,1,30.106,0.007,12489.3,3.251,3.333
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8,16,1,28.887,0.007,12406.6,4.54,3.956
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8,32,1,32.889,0.022,12534.7,4.612,3.966
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8,64,1,29.392,0.008,12665.1,4.577,4.147
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8,128,1,33.153,0.007,13847.8,4.571,3.9
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8,256,1,34.379,0.022,13990.9,4.613,4.122
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8,512,1,34.192,0.023,16450.2,4.572,4.261
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8,1024,1,33.765,0.023,21600,4.598,4.341
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,1,1,33.721,0.007,426.344,4.529,2.049
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,2,1,33.595,0.008,451.144,4.424,1.42
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,4,1,28.939,0.021,458.888,4.483,2.021
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,8,1,33.838,0.022,467.792,4.63,2.088
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,16,1,29.121,0.008,474.611,4.502,2.015
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,32,1,41.265,0.023,468.363,4.512,3.022
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,64,1,38.095,0.009,508.267,3.759,3.642
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,128,1,32.895,0.022,510.354,4.52,3.72
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,256,1,29.693,0.007,595.921,4.543,3.923
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,512,1,29.893,0.007,781.435,4.502,3.804
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,32,1,1,35.662,0.008,431.817,3.749,1.483
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,32,2,1,29.032,0.006,422.824,4.586,2.03
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,32,4,1,33.683,0.008,446.861,4.472,2.814
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,32,8,1,33.72,0.007,459.758,4.453,1.544
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,32,16,1,32.384,0.023,449.744,4.511,2.331
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,32,32,1,32.688,0.008,488.331,4.551,3.916
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,32,64,1,29.807,0.006,499.354,3.784,3.444
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,32,128,1,28.902,0.007,575.096,4.539,4.858
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,32,256,1,30.019,0.007,742.544,4.55,4.131
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,64,1,1,41.187,0.006,411.826,4.32,1.793
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,64,2,1,32.459,0.022,440.561,4.457,1.657
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,64,4,1,28.894,0.022,452.834,4.499,2.15
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,64,8,1,33.79,0.008,452.397,3.809,1.451
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,64,16,1,33.09,0.023,489.391,4.496,3.898
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,64,32,1,29.978,0.023,495.989,4.489,2.191
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,64,64,1,38.219,0.007,565.625,4.632,3.913
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,64,128,1,33.876,0.023,734.469,3.117,3.287
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,128,1,1,32.535,0.008,418.21,4.536,2.395
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,128,2,1,29.294,0.007,418.445,4.41,1.864
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,128,4,1,32.702,0.022,449.447,4.486,1.861
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,128,8,1,32.266,0.007,493.373,4.559,4.002
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,128,16,1,29.59,0.021,481.109,4.509,3.896
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,128,32,1,33.346,0.007,554.046,4.494,3.993
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,128,64,1,30.103,0.007,734.111,4.495,3.302
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,256,1,1,33.104,0.023,425.351,4.618,2.716
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,256,2,1,32.29,0.022,428.941,4.547,1.851
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,256,4,1,34.846,0.007,477.366,4.508,2.85
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,256,8,1,30.477,0.007,482.768,4.51,2.56
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,256,16,1,35.326,0.022,554.813,4.464,3.947
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,256,32,1,29.9,0.022,725.36,4.489,3.87
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,512,1,1,29.97,0.007,419.887,4.583,2.182
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,512,2,1,33.205,0.023,415.08,5.631,2.583
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,512,4,1,29.51,0.007,465.328,5.693,3.919
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,512,8,1,29.141,0.008,555.269,5.606,3.925
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,512,16,1,29.616,0.023,724.455,5.606,4.047
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1024,1,1,29.126,0.022,412.393,5.672,2.083
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1024,2,1,29.762,0.006,465.244,5.593,4.014
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1024,4,1,29.499,0.007,549.319,4.724,3.523
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1024,8,1,30.176,0.008,713.737,5.68,4.205
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2048,1,1,30.071,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2048,2,1,29.719,0.023,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2048,4,1,30.516,0.008,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4096,1,1,30.336,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4096,2,1,29.479,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8192,1,1,30.532,0.022,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,1,1,34.232,0.008,12206.9,5.752,4.116
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,2,1,29.949,0.022,12220.8,5.752,4.038
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,4,1,29.606,0.008,12228.2,4.957,3.788
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,8,1,28.992,0.007,12233.3,5.745,2.567
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,16,1,33.088,0.023,12081.9,5.559,4.503
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,32,1,31.186,0.008,12272.2,4.815,4.355
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,64,1,32.588,0.007,12427.1,5.727,4.398
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,128,1,32.368,0.008,12550.5,4.96,3.655
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,256,1,34.911,0.008,12481.3,5.3,4.06
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,512,1,29.367,0.006,12727.5,4.405,3.55
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,1024,1,30.826,0.007,12617.9,5.13,3.889
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,2048,1,32.654,0.008,13770.5,5.143,3.661
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,4096,1,32.563,0.023,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,8192,1,34.409,0.008,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,1,1,30.757,0.021,12215.6,5.682,4.037
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,2,1,32.787,0.007,12254.4,5.703,4.189
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,4,1,29.911,0.008,12252.1,5.706,2.851
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,8,1,34.354,0.008,12162.7,6.248,3.758
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,16,1,29.273,0.008,12261,4.625,2.038
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,32,1,33.202,0.023,12448.4,4.64,4.263
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,64,1,36.027,0.008,12420,4.467,4.315
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,128,1,34.5,0.022,12741.9,5.747,4.367
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,256,1,29.595,0.007,12714,5.71,4.481
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,512,1,29.988,0.007,13751.1,5.699,4.616
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,1024,1,36.101,0.006,13768,4.894,3.669
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,2048,1,29.102,0.022,16239.8,4.615,4.301
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,4096,1,30.069,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,1,1,38.138,0.006,12223.1,4.972,3.906
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,2,1,29.896,0.007,12222.6,5.727,4.466
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,4,1,30.495,0.021,12218.7,4.726,3.929
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,8,1,28.925,0.006,12362.6,5.673,4.148
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,16,1,37.001,0.008,12346.8,4.27,3.891
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,32,1,29.362,0.007,12431,4.944,3.841
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,64,1,33.975,0.006,12662,4.467,3.692
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,128,1,28.902,0.006,12795.5,4.945,3.943
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,256,1,29.077,0.006,13923.6,5.059,4.051
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,512,1,28.872,0.007,13964,5.739,4.238
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,1024,1,28.981,0.007,16183.7,5.69,4.257
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,2048,1,34.759,0.008,21536.5,5.735,4.29
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8,1,1,29.004,0.007,12176.5,4.344,3.847
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8,2,1,29.049,0.007,12280.4,4.523,3.591
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8,4,1,33.954,0.022,12292.1,5.714,1.849
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8,8,1,33.716,0.009,12514.9,5.954,4.263
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8,16,1,34.174,0.009,12412.9,6.851,3.555
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8,32,1,30.151,0.023,12501.6,8.364,4.2
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8,64,1,30.118,0.023,12754.3,6.599,4.887
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8,128,1,30.041,0.008,13802.6,5.993,4.825
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8,256,1,33.16,0.007,14005.2,5.738,4.525
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8,512,1,29.437,0.021,16389.3,4.397,4.094
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8,1024,1,34.294,0.026,21597,5.728,4.435
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,1,1,32.259,0.007,436.686,5.601,3.736
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,2,1,30.152,0.022,456.9,5.691,3.224
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,4,1,34.071,0.022,455.259,5.749,2.265
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,8,1,33.145,0.022,461.33,4.752,1.969
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,16,1,31.635,0.006,472.424,4.096,1.67
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,32,1,28.893,0.006,468.242,4.108,1.697
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,64,1,29.215,0.022,508.643,4.47,3.556
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,128,1,29.069,0.006,510.834,21.605,3.436
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,256,1,30.91,0.021,596.255,5.683,4.365
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,512,1,31.968,0.006,778.997,6.107,3.752
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,32,1,1,31.264,0.006,429.173,3.723,1.621
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,32,2,1,28.955,0.022,425.793,5.68,2.305
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,32,4,1,33.869,0.021,438.938,5.644,2.434
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,32,8,1,34.164,0.006,438.768,5.663,2.507
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,32,16,1,34.324,0.007,446.094,5.655,1.618
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,32,32,1,33.78,0.021,446.197,5.656,2.507
