device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,128,49.223,0.007,97.967,25.998,1.891
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,256,46.656,0.007,99.096,28.506,1.879
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,512,47.163,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,1024,47.608,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,2048,47.258,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,4096,46.875,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,1,47.017,0.007,76.589,25.265,2.371
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,2,46.64,0.007,68.104,28.79,2.057
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,4,46.759,0.007,69.172,27.978,2.058
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,8,49.671,0.007,72.083,28.459,1.808
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,16,46.705,0.006,74.989,25.567,2.379
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,32,46.206,0.006,74.116,26.275,2.288
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,64,46.91,0.007,72.839,26.124,1.856
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,128,47.744,0.007,73.818,26.291,1.846
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,256,46.11,0.007,75.195,25.262,2.224
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,512,45.291,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,1024,45.819,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,2048,46.664,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,1,45.652,0.007,67.079,29.274,1.875
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,2,45.729,0.007,65.328,25.147,2.703
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,4,46.275,0.007,64.702,25.606,1.941
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,8,48.1,0.008,62.217,27.374,2.015
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,16,45.526,0.007,63.459,26.213,2.453
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,32,46.591,0.006,62.512,26.583,1.941
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,64,46.418,0.007,62.146,27.338,1.91
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,128,46.777,0.006,62.984,26.538,1.914
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,256,46.796,0.006,63.405,26.613,1.782
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,512,46.919,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,1024,45.831,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,1,47.95,0.007,50.768,28.075,1.821
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,2,47.92,0.007,43.593,26.992,1.821
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,4,46.89,0.006,45.806,25.232,2.6
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,8,47.57,0.006,45.409,25.893,1.857
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,16,47.026,0.006,45.436,25.439,2.617
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,32,45.402,0.007,43.835,25.647,2.247
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,64,48.051,0.006,44.62,26.084,1.957
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,128,46.928,0.007,44.39,25.882,1.917
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,256,47.733,0.007,44.552,26.009,1.939
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,512,47.301,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,1,48.373,0.006,41.726,28.023,1.989
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,2,46.729,0.006,40.227,27.699,1.849
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,4,47.03,0.006,41.645,27.123,1.989
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,8,46.949,0.007,45.558,25.132,2.524
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,16,45.603,0.006,42.209,26.291,1.858
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,32,46.393,0.006,42.271,26.641,1.882
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,64,54.29,0.007,51.63,27.902,1.859
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,128,45.637,0.007,42.064,26.454,1.83
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,256,48.143,0.007,45.398,26.058,2.063
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,64,1,1,46.025,0.007,40.66,27.358,1.807
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,64,1,2,45.427,0.007,46.572,28.755,1.828
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,64,1,4,53.265,0.006,43.924,28.696,1.852
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,64,1,8,47.797,0.007,40.434,28.255,1.895
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,64,1,16,48.322,0.007,41.242,27.97,1.962
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,64,1,32,47.877,0.006,40.752,27.888,1.849
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,64,1,64,47.005,0.007,41.101,27.376,1.851
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,64,1,128,46.032,0.006,41.51,26.561,1.976
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,128,1,1,47.49,0.006,58.25,29.17,1.818
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,128,1,2,46.707,0.006,38.25,28.674,1.847
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,128,1,4,45.884,0.006,47.398,28.801,1.983
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,128,1,8,48.011,0.006,41.655,27.921,1.897
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,128,1,16,49.924,0.006,39.031,25.092,2.239
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,128,1,32,45.72,0.007,38.6,27.971,1.937
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,128,1,64,44.816,0.007,41.379,26.442,1.924
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,256,1,1,46.403,0.007,58.526,28.549,1.988
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,256,1,2,48.22,0.006,38.237,29.346,1.946
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,256,1,4,47.234,0.007,43.134,26.504,1.825
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,256,1,8,46.094,0.007,37.7,28.8,1.773
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,256,1,16,46.462,0.007,38.019,28.733,1.785
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,256,1,32,45.98,0.006,38.817,28.246,1.782
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,512,1,1,46.661,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,512,1,2,46.632,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,512,1,4,46.877,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,512,1,8,46.507,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,512,1,16,46.962,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1024,1,1,46.485,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1024,1,2,47.106,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1024,1,4,47.288,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1024,1,8,46.833,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2048,1,1,47.166,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2048,1,2,46.791,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2048,1,4,46.636,0.008,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4096,1,1,46.285,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4096,1,2,47.58,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,1,50.011,0.008,138.318,28.941,2.062
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,2,45.879,0.006,104.516,25.794,12.43
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,4,47.025,0.007,122.069,27.413,1.769
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,8,46.357,0.006,130.092,28.158,1.936
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,16,47.174,0.006,149.701,28.426,1.84
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,32,46.074,0.006,147.694,29.047,2.043
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,64,46.016,0.007,147.176,29.055,1.806
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,128,45.16,0.006,147.911,29.42,1.912
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,256,46.608,0.007,147.464,29.222,1.923
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,512,46.992,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,1024,46.807,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,2048,46.982,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,4096,44.927,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,8192,47.424,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,1,47.611,0.007,106.239,27.922,1.919
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,2,46.178,0.007,81.258,27.399,1.973
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,4,45.213,0.007,87.294,28.803,2.014
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,8,47.245,0.006,91.134,27.828,1.99
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,16,46.51,0.007,100.625,27.348,1.917
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,32,46.45,0.007,98.388,28.436,1.923
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,64,46.732,0.006,98.116,28.825,1.911
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,128,44.769,0.006,98.352,28.118,2.068
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,256,47.221,0.006,100.048,28.446,2.347
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,512,46.801,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,1024,46.602,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,2048,46.844,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,4096,46.84,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,1,46.733,0.007,77.035,29.525,1.872
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,2,50.564,0.037,70.149,28.716,1.887
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,4,47.411,0.006,69.246,28.308,1.863
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,8,46.874,0.007,71.498,27.479,1.98
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,16,48.221,0.007,76.385,25.422,2.065
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,32,46.399,0.007,73.551,25.978,1.893
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,64,47.292,0.006,73.541,26.783,1.808
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,128,46.504,0.007,74.084,26.13,1.953
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,256,46.382,0.006,74.217,25.978,1.795
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,512,46.882,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,1024,46.247,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,2048,46.451,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,1,45.807,0.007,65.74,24.99,2.261
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,2,45.094,0.007,60.754,26.217,2.021
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,4,46.054,0.006,61.389,27.555,1.855
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,8,47.097,0.007,63.995,30.788,1.715
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,16,45.816,0.006,63.292,26.165,1.872
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,32,47.958,0.006,62.16,27.435,1.898
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,64,59.44,0.007,67.047,28.131,2.129
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,128,47.357,0.007,62.514,26.975,2.102
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,256,46.508,0.006,63.179,26.384,1.771
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,512,47.74,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,1024,47.257,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,1,47.323,0.007,46.404,25.576,1.856
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,2,50.471,0.006,42.725,26.561,1.867
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,4,46.506,0.007,43.801,26.193,1.871
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,8,46.006,0.007,46.259,24.903,2.305
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,16,46.885,0.007,44.691,25.92,1.799
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,32,47.36,0.007,44.104,26.285,1.808
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,64,46.623,0.006,43.945,25.886,1.783
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,128,47.815,0.007,44.866,26.287,1.764
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,256,48.279,0.007,45.888,26.063,2.082
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,512,47.632,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,1,46.476,0.006,40.438,27.541,1.882
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,2,48.46,0.007,40.697,27.723,1.892
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,4,44.854,0.006,41.233,26.618,1.891
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,8,44.963,0.007,40.783,25.471,1.876
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,16,49.312,0.007,42.379,27.267,1.964
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,32,44.47,0.016,42.377,26.891,1.891
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,64,46.567,0.006,42.009,26.613,1.9
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,128,47.281,0.008,42.925,26.107,2.003
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,256,44.29,0.007,42.934,26.221,2.011
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,64,1,1,44.187,0.007,48.824,25.074,2.368
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,64,1,2,48.098,0.007,36.804,27.342,2.062
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,64,1,4,57.902,0.008,40.835,25.179,2.518
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,64,1,8,44.679,0.007,38.325,25.979,2.112
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,64,1,16,49.42,0.007,42.677,27.452,1.876
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,64,1,32,44.502,0.007,37.36,27.82,1.901
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,64,1,64,52.483,0.008,42.225,24.851,2.54
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,64,1,128,47.203,0.007,40.449,27.252,2.097
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,128,1,1,51.548,0.007,50.636,29.291,2.261
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,128,1,2,47.267,0.006,55.553,29.278,2.098
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,128,1,4,44.925,0.007,42.04,27.719,1.915
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,128,1,8,47.463,0.007,38.35,28.232,1.92
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,128,1,16,44.772,0.007,39.356,29.233,2.146
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,128,1,32,44.264,0.006,37.19,27.216,2.048
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,128,1,64,44.568,0.007,36.802,26.063,2.17
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,256,1,1,49.267,0.006,53.556,27.328,2.099
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,256,1,2,47.342,0.007,38.226,29.374,2.125
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,256,1,4,44.601,0.007,38.986,25.312,2.737
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,256,1,8,44.469,0.006,35.09,29.276,1.941
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,256,1,16,55.685,0.011,40.169,27.249,1.96
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,256,1,32,44.748,0.007,39.034,29.38,1.935
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,512,1,1,44.627,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,512,1,2,46.526,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,512,1,4,69.773,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,512,1,8,45.914,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,512,1,16,49.728,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1024,1,1,49.709,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1024,1,2,47.141,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1024,1,4,49.258,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1024,1,8,49.826,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2048,1,1,47.724,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2048,1,2,50.251,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2048,1,4,48.243,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4096,1,1,50.155,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4096,1,2,50.659,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,1,48.791,0.006,138.433,28.918,1.91
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,2,44.243,0.006,99.776,25.557,2.02
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,4,44.263,0.006,122.131,29.515,2.052
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,8,57.614,0.007,129.418,25.929,2.091
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,16,48.275,0.007,149.42,28.179,2.668
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,32,49.922,0.007,148.906,29.914,2.219
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,64,44.73,0.009,145.36,27.563,2.075
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,128,44.599,0.007,148.338,28.82,1.929
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,256,48.824,0.006,147.789,41.005,2.085
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,512,44.564,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,1024,44.23,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,2048,44.301,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,4096,44.317,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,8192,44.245,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,1,44.764,0.007,99.322,25.054,2.146
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,2,48.907,0.007,80.747,28.77,1.953
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,4,49.132,0.006,89.948,39.166,2.057
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,8,45.823,0.007,88.683,25.58,2.113
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,16,44.122,0.006,99.111,27.192,2.136
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,32,44.366,0.007,95.087,27.23,1.966
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,64,49.333,0.007,98.702,30.791,2.077
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,128,44.476,0.008,97.413,27.515,2.15
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,256,44.797,0.007,97.258,27.729,2.135
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,512,44.7,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,1024,44.318,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,2048,44.31,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,4096,45.65,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,1,44.28,0.006,74.254,25.647,2.541
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,2,47.361,0.007,65.361,27.622,1.927
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,4,44.421,0.006,69.826,29.384,2.007
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,8,64.615,0.006,73.589,37.248,2.056
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,16,44.531,0.007,73.536,29.262,2.104
