device/C,kernel/C,workDimension/C,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,8,1,103.005,0.004,1399.19,0.001,15.813
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,16,1,102.651,0.002,1411.86,0.001,15.853
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,1,1,97.656,0.005,1406.73,0.002,15.882
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,2,1,98.756,0.002,1397.83,0.002,16.017
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,4,1,102.89,0.002,1412.05,0.001,15.945
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,8,1,103.553,0.002,1407.1,0.001,15.97
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,1,1,100.339,0.005,1400.17,0.001,15.907
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,2,1,103.657,0.005,1399.88,0.002,15.795
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,4,1,101.021,0.005,1410.66,0.002,15.826
Hawaii,FluidSimulation,TWO_D,2048,2048,5,128,1,1,99.707,0.003,1392.69,0.002,15.786
Hawaii,FluidSimulation,TWO_D,2048,2048,5,128,2,1,99.94,0.002,1401.15,0.002,15.86
Hawaii,FluidSimulation,TWO_D,2048,2048,5,256,1,1,99.018,0.005,1405.82,0.002,16.186
