-------------------------Client: 1-------------------------
kernel,width,height,nSteps,xLocal,yLocal,zLocal,memoryCopyOut,plan,execute,memoryCopyIn,cleanUp,
MatrixMultiplication	2048	4096	1024	8	1	1	29.244	0.004	1053.83	5.745	0.798	
MatrixMultiplication	2048	4096	1024	8	2	1	28.378	0.004	1045.32	5.832	0.787	
MatrixMultiplication	2048	4096	1024	8	4	1	28.416	0.005	1039.98	5.747	0.794	
MatrixMultiplication	2048	4096	1024	8	8	1	29.391	0.005	1031.73	5.752	0.8	
MatrixMultiplication	2048	4096	1024	8	16	1	29.768	0.004	1031.71	5.791	0.826	
MatrixMultiplication	2048	4096	1024	8	32	1	29.418	0.005	1031.38	5.744	0.804	
MatrixMultiplication	2048	4096	1024	8	64	1	29.141	0.005	1035.5	5.779	0.82	
MatrixMultiplication	2048	4096	1024	8	128	1	28.168	0.005	1038.21	5.735	0.817	
MatrixMultiplication	2048	4096	1024	16	1	1	29.545	0.005	1053.4	5.743	0.847	
MatrixMultiplication	2048	4096	1024	16	2	1	28.788	0.005	1028.4	5.764	0.792	
MatrixMultiplication	2048	4096	1024	16	4	1	29.915	0.005	1026.51	5.712	0.836	
MatrixMultiplication	2048	4096	1024	16	8	1	28.108	0.004	1025.57	5.541	0.81	
MatrixMultiplication	2048	4096	1024	16	16	1	27.989	0.005	1028.22	5.763	0.829	
MatrixMultiplication	2048	4096	1024	16	32	1	29.829	0.005	1028.25	5.74	0.798	
MatrixMultiplication	2048	4096	1024	16	64	1	30.341	0.005	1035.44	5.714	0.831	
MatrixMultiplication	2048	4096	1024	32	1	1	28.559	0.004	1031.3	5.735	0.83	
MatrixMultiplication	2048	4096	1024	32	2	1	28.709	0.005	1029.26	5.826	0.782	
MatrixMultiplication	2048	4096	1024	32	4	1	29.829	0.006	1029.31	5.738	0.793	
MatrixMultiplication	2048	4096	1024	32	8	1	30.573	0.005	1029.7	5.749	0.81	
MatrixMultiplication	2048	4096	1024	32	16	1	30.348	0.004	1033.66	5.754	0.814	
MatrixMultiplication	2048	4096	1024	32	32	1	28.91	0.005	1036.59	5.741	0.825	
MatrixMultiplication	2048	4096	1024	64	1	1	27.427	0.004	1040.85	5.726	0.803	
MatrixMultiplication	2048	4096	1024	64	2	1	28.284	0.004	1039.25	5.769	0.81	
MatrixMultiplication	2048	4096	1024	64	4	1	29.942	0.005	1040.51	5.764	0.82	
MatrixMultiplication	2048	4096	1024	64	8	1	29.402	0.004	1039.16	5.78	0.793	
MatrixMultiplication	2048	4096	1024	64	16	1	30.223	0.005	1046.33	5.766	0.817	
MatrixMultiplication	2048	4096	1024	128	1	1	28.127	0.005	1055.2	5.716	0.816	
MatrixMultiplication	2048	4096	1024	128	2	1	28.738	0.005	1050.44	5.628	0.851	
MatrixMultiplication	2048	4096	1024	128	4	1	28.94	0.004	1051.85	5.744	0.798	
MatrixMultiplication	2048	4096	1024	128	8	1	29.115	0.005	1057.53	5.734	0.845	
MatrixMultiplication	2048	4096	1024	256	1	1	30.476	0.005	1057.54	5.709	0.79	
MatrixMultiplication	2048	4096	1024	256	2	1	28.031	0.005	1056.8	5.622	0.802	
MatrixMultiplication	2048	4096	1024	256	4	1	30.475	0.005	1054.11	5.682	0.836	
MatrixMultiplication	2048	4096	1024	512	1	1	28.973	0.005	1055.27	5.722	0.812	
MatrixMultiplication	2048	4096	1024	512	2	1	28.194	0.004	1054.7	5.704	0.821	
MatrixMultiplication	2048	4096	1024	1024	1	1	28.256	0.005	1054.5	5.714	0.776	
kernel,ImageHeight,ImageWidth,xLocal,yLocal,zLocal,memoryCopyOut,plan,execute,memoryCopyIn,cleanUp,
RotateImage	2048	2048	1	1	1	12.074	0.003	58.104	7.289	144.501	
RotateImage	2048	2048	1	2	1	10.869	0.003	40.363	7.253	133.764	
RotateImage	2048	2048	1	4	1	8.785	0.003	32.52	6.602	113.162	
RotateImage	2048	2048	1	8	1	14.177	0.004	26.437	5.985	115.197	
RotateImage	2048	2048	1	16	1	9.766	0.003	20.117	6.389	114.869	
RotateImage	2048	2048	1	32	1	13.619	0.003	13.235	8.141	119.511	
RotateImage	2048	2048	1	64	1	13.078	0.003	11.978	7.948	150.696	
RotateImage	2048	2048	1	128	1	14.209	0.003	10.518	8.127	119.424	
RotateImage	2048	2048	1	256	1	11.928	0.003	12.478	7.217	115.461	
RotateImage	2048	2048	1	512	1	12.556	0.003	14.787	6.791	114.905	
RotateImage	2048	2048	1	1024	1	13.078	0.002	22.336	6.986	115.697	
RotateImage	2048	2048	2	1	1	12.778	0.003	38.498	7.331	113.28	
RotateImage	2048	2048	2	2	1	11.51	0.003	51.249	8.629	115.012	
RotateImage	2048	2048	2	4	1	12.673	0.003	46.559	8.601	113.5	
RotateImage	2048	2048	2	8	1	13.168	0.004	39.93	6.636	114.192	
RotateImage	2048	2048	2	16	1	13.161	0.003	42.539	7.722	129.048	
RotateImage	2048	2048	2	32	1	10.444	0.004	40.287	6.868	113.351	
RotateImage	2048	2048	2	64	1	7.842	0.004	33.225	7.191	113.853	
RotateImage	2048	2048	2	128	1	10.583	0.004	26.45	6.872	117.739	
RotateImage	2048	2048	2	256	1	11.862	0.003	23.927	7.28	115.155	
RotateImage	2048	2048	2	512	1	11.055	0.003	24.905	6.759	114.097	
RotateImage	2048	2048	4	1	1	10.475	0.003	25.164	6.939	114.219	
RotateImage	2048	2048	4	2	1	10.569	0.003	22.401	6.578	113.443	
RotateImage	2048	2048	4	4	1	13.086	0.003	20.01	7.436	113.514	
RotateImage	2048	2048	4	8	1	8.12	0.004	24.553	7.626	113.469	
RotateImage	2048	2048	4	16	1	8.206	0.003	29.544	7.622	113.493	
RotateImage	2048	2048	4	32	1	8.343	0.004	31.657	7.917	113.623	
RotateImage	2048	2048	4	64	1	8.347	0.003	29.9	6.692	115.069	
RotateImage	2048	2048	4	128	1	12.554	0.003	29.912	8.076	115.826	
RotateImage	2048	2048	4	256	1	13.098	0.004	18.811	6.811	117.563	
RotateImage	2048	2048	8	1	1	12.946	0.003	12.898	7.793	113.584	
RotateImage	2048	2048	8	2	1	8.183	0.003	18.116	7.812	113.578	
RotateImage	2048	2048	8	4	1	8.123	0.003	22.775	7.842	113.587	
RotateImage	2048	2048	8	8	1	8.323	0.004	24.632	7.654	114.186	
RotateImage	2048	2048	8	16	1	8.249	0.003	28.335	7.815	113.752	
RotateImage	2048	2048	8	32	1	8.245	0.003	31.754	7.521	113.93	
RotateImage	2048	2048	8	64	1	11.192	0.003	28.142	6.698	116.271	
RotateImage	2048	2048	8	128	1	13.804	0.003	25.969	7.945	123.19	
RotateImage	2048	2048	16	1	1	12.719	0.003	12.101	6.638	113.599	
RotateImage	2048	2048	16	2	1	8.325	0.003	15.744	7.595	114.128	
RotateImage	2048	2048	16	4	1	8.324	0.004	12.202	7.351	117.404	
RotateImage	2048	2048	16	8	1	13.174	0.004	12.308	7.176	116.96	
RotateImage	2048	2048	16	16	1	13.309	0.003	11.355	6.942	113.605	
RotateImage	2048	2048	16	32	1	8.192	0.004	16.509	6.697	113.593	
RotateImage	2048	2048	16	64	1	8.203	0.004	14.044	6.89	113.742	
RotateImage	2048	2048	32	1	1	8.1	0.003	7.464	7.502	113.443	
RotateImage	2048	2048	32	2	1	8.219	0.004	7.45	7.654	120.049	
RotateImage	2048	2048	32	4	1	13.184	0.003	6.76	7.208	138.464	
RotateImage	2048	2048	32	8	1	13.915	0.003	8.134	7.51	132.85	
RotateImage	2048	2048	32	16	1	11.12	0.003	6.616	7.487	119.371	
RotateImage	2048	2048	32	32	1	13.374	0.004	6.485	7.079	114.835	
RotateImage	2048	2048	64	1	1	11.168	0.003	6.472	7.828	147.236	
RotateImage	2048	2048	64	2	1	12.929	0.003	9.005	7.576	119.156	
RotateImage	2048	2048	64	4	1	13.17	0.003	6.909	7.046	114.533	
RotateImage	2048	2048	64	8	1	13.618	0.003	7.692	7.074	120.065	
RotateImage	2048	2048	64	16	1	8.972	0.004	6.83	6.532	119.477	
RotateImage	2048	2048	128	1	1	12.719	0.003	5.209	7.711	115.703	
RotateImage	2048	2048	128	2	1	10.637	0.003	4.829	7.891	120.663	
RotateImage	2048	2048	128	4	1	11.655	0.004	6.595	6.664	120.07	
RotateImage	2048	2048	128	8	1	13.184	0.003	4.814	8.457	115.671	
RotateImage	2048	2048	256	1	1	11.184	0.004	5.264	8.141	120.13	
RotateImage	2048	2048	256	2	1	12.828	0.004	5.202	8.502	114.82	
RotateImage	2048	2048	256	4	1	11.201	0.003	5.195	7.879	113.415	
RotateImage	2048	2048	512	1	1	8.236	0.003	8.093	9.288	113.631	
RotateImage	2048	2048	512	2	1	8.63	0.004	13.489	8.18	117.911	
RotateImage	2048	2048	1024	1	1	12.505	0.002	6.811	7.778	114.399	
kernel,width,height,xLocal,yLocal,zLocal,memoryCopyOut,plan,execute,memoryCopyIn,cleanUp,
MatrixTranspose	8192	8192	1	1	1	130.396	0.005	697.068	129.895	2.756	
MatrixTranspose	8192	8192	1	2	1	131.275	0.005	429.305	132.589	3.071	
MatrixTranspose	8192	8192	1	4	1	127.775	0.005	258.048	131.681	2.698	
MatrixTranspose	8192	8192	1	8	1	130.059	0.005	239	135.326	2.87	
MatrixTranspose	8192	8192	1	16	1	135.414	0.005	197.889	131.26	2.938	
MatrixTranspose	8192	8192	1	32	1	133.591	0.005	199.377	130.306	2.945	
MatrixTranspose	8192	8192	1	64	1	133.057	0.005	208.509	130.901	2.767	
MatrixTranspose	8192	8192	1	128	1	129.529	0.004	205.314	132.491	2.868	
MatrixTranspose	8192	8192	1	256	1	132.218	0.007	424.645	134.94	2.901	
MatrixTranspose	8192	8192	1	512	1	132.523	0.005	427.927	134.322	2.713	
MatrixTranspose	8192	8192	1	1024	1	136.666	0.005	430.622	134.745	2.964	
MatrixTranspose	8192	8192	2	1	1	133.678	0.005	395.718	129.559	2.925	
MatrixTranspose	8192	8192	2	2	1	131.073	0.006	232.483	133.822	2.884	
MatrixTranspose	8192	8192	2	4	1	135.054	0.005	171.988	133.578	2.936	
MatrixTranspose	8192	8192	2	8	1	133.99	0.004	126.878	131.141	2.819	
MatrixTranspose	8192	8192	2	16	1	129.798	0.006	121.043	130.305	2.901	
MatrixTranspose	8192	8192	2	32	1	131.066	0.005	142.214	130.985	2.799	
MatrixTranspose	8192	8192	2	64	1	133.791	0.004	144.278	130.848	2.869	
MatrixTranspose	8192	8192	2	128	1	132.539	0.005	110.986	130.97	2.882	
MatrixTranspose	8192	8192	2	256	1	133.92	0.005	128.46	131.998	2.965	
MatrixTranspose	8192	8192	2	512	1	130.504	0.006	173.37	131.788	2.865	
MatrixTranspose	8192	8192	4	1	1	131.283	0.006	219.983	132.293	2.906	
MatrixTranspose	8192	8192	4	2	1	130.969	0.006	268.645	132.243	2.862	
MatrixTranspose	8192	8192	4	4	1	129.635	0.006	167.837	129.538	2.875	
MatrixTranspose	8192	8192	4	8	1	130.517	0.005	169.539	130.181	2.83	
MatrixTranspose	8192	8192	4	16	1	129.244	0.005	143.919	132.033	2.777	
MatrixTranspose	8192	8192	4	32	1	133.481	0.005	152.951	131.017	2.845	
MatrixTranspose	8192	8192	4	64	1	128.5	0.005	134.812	131.403	2.884	
MatrixTranspose	8192	8192	4	128	1	131.927	0.005	170.754	131.182	2.922	
MatrixTranspose	8192	8192	4	256	1	129.827	0.005	266.663	131.566	2.898	
MatrixTranspose	8192	8192	8	1	1	131.769	0.005	165.614	130.927	2.845	
MatrixTranspose	8192	8192	8	2	1	130.147	0.005	147.052	130.329	2.993	
MatrixTranspose	8192	8192	8	4	1	128.699	0.005	132.691	130.901	5.313	
MatrixTranspose	8192	8192	8	8	1	127.856	0.005	124.123	130.82	2.769	
MatrixTranspose	8192	8192	8	16	1	131.892	0.005	129.161	130.803	2.826	
MatrixTranspose	8192	8192	8	32	1	129.362	0.005	139.704	130.114	2.859	
MatrixTranspose	8192	8192	8	64	1	129.929	0.005	142.441	131.284	2.767	
MatrixTranspose	8192	8192	8	128	1	131.645	0.005	161.949	131.03	2.921	
MatrixTranspose	8192	8192	16	1	1	129.23	0.005	127.44	131.038	2.934	
MatrixTranspose	8192	8192	16	2	1	129.371	0.005	124.905	130.321	3.04	
MatrixTranspose	8192	8192	16	4	1	130.753	0.005	119.118	130.823	2.975	
MatrixTranspose	8192	8192	16	8	1	130.92	0.005	154.448	131.668	2.922	
MatrixTranspose	8192	8192	16	16	1	132.118	0.006	203.487	131.386	2.825	
MatrixTranspose	8192	8192	16	32	1	128.103	0.005	157.654	131.314	2.927	
MatrixTranspose	8192	8192	16	64	1	129.105	0.005	257.668	130.831	2.828	
MatrixTranspose	8192	8192	32	1	1	129.72	0.005	99.415	131.868	2.952	
MatrixTranspose	8192	8192	32	2	1	128.095	0.005	104.7	131.894	2.955	
MatrixTranspose	8192	8192	32	4	1	131.226	0.005	118.768	131.255	2.956	
MatrixTranspose	8192	8192	32	8	1	128.612	0.005	231.136	130.81	2.964	
MatrixTranspose	8192	8192	32	16	1	130.082	0.005	236.665	131.954	2.847	
MatrixTranspose	8192	8192	32	32	1	129.123	0.005	225.775	131.511	2.923	
MatrixTranspose	8192	8192	64	1	1	130.189	0.005	92.659	132.207	5.391	
MatrixTranspose	8192	8192	64	2	1	130.185	0.005	185.118	131.355	2.936	
MatrixTranspose	8192	8192	64	4	1	129.343	0.005	243.216	131.213	2.879	
MatrixTranspose	8192	8192	64	8	1	132.324	0.005	243.743	131.133	2.871	
MatrixTranspose	8192	8192	64	16	1	128.658	0.005	242.978	130.387	2.777	
MatrixTranspose	8192	8192	128	1	1	128.602	0.005	235.929	131.6	2.947	
MatrixTranspose	8192	8192	128	2	1	129.795	0.005	207.653	132.692	3.025	
MatrixTranspose	8192	8192	128	4	1	128.126	0.005	234.158	130.361	2.991	
MatrixTranspose	8192	8192	128	8	1	130.515	0.005	240.518	131.803	2.913	
MatrixTranspose	8192	8192	256	1	1	130.96	0.005	221.976	132.839	3.043	
MatrixTranspose	8192	8192	256	2	1	130.591	0.006	229.106	132.929	3.019	
MatrixTranspose	8192	8192	256	4	1	128.453	0.006	208.08	132.941	2.831	
MatrixTranspose	8192	8192	512	1	1	128.984	0.006	220.224	133.095	2.907	
MatrixTranspose	8192	8192	512	2	1	129.157	0.005	222.753	130.89	3.01	
MatrixTranspose	8192	8192	1024	1	1	128.832	0.005	210.171	134.291	3.04	
kernel,width,height,maskWidth,maskHeight,xLocal,yLocal,zLocal,memoryCopyOut,plan,execute,memoryCopyIn,cleanUp,
Convolution	1024	1024	64	64	1	1	1	4.837	0.002	336.619	1.661	0.163	
Convolution	1024	1024	64	64	2	1	1	5.29	0.002	343.973	1.707	0.151	
Convolution	1024	1024	64	64	4	1	1	5.269	0.002	362.347	1.727	0.154	
Convolution	1024	1024	64	64	8	1	1	5.218	0.003	333.849	1.721	0.149	
Convolution	1024	1024	64	64	16	1	1	5.419	0.003	337.369	1.717	0.158	
Convolution	1024	1024	64	64	32	1	1	5.401	0.003	345.8	1.805	0.149	
Convolution	1024	1024	64	64	64	1	1	5.143	0.002	353.384	1.773	0.149	
Convolution	1024	1024	64	64	128	1	1	5.381	0.002	361.873	1.707	0.151	
Convolution	1024	1024	64	64	256	1	1	5.091	0.001	356.873	1.724	0.153	
Convolution	1024	1024	64	64	512	1	1	5.407	0.002	355.658	1.676	0.153	
Convolution	1024	1024	64	64	1024	1	1	5.052	0.001	351.442	1.692	0.162	
-------------------------Client: 4-------------------------
kernel,width,height,nSteps,xLocal,yLocal,zLocal,memoryCopyOut,plan,execute,memoryCopyIn,cleanUp,
FluidSimulation	2048	2048	5	1	1	1	371.869	0.02	1785.74	0.001	6.764	
FluidSimulation	2048	2048	5	1	2	1	363.613	0.016	1724.23	0.001	6.975	
FluidSimulation	2048	2048	5	1	4	1	358.87	0.014	1742.19	0.001	7.069	
FluidSimulation	2048	2048	5	1	8	1	348.398	0.008	2147.5	0.001	6.905	
FluidSimulation	2048	2048	5	1	16	1	376.482	0.013	1619.91	0.001	7.072	
FluidSimulation	2048	2048	5	1	32	1	361.791	0.013	1589.49	0.001	7.179	
FluidSimulation	2048	2048	5	1	64	1	360.135	0.013	1835.66	0.001	7.286	
FluidSimulation	2048	2048	5	1	128	1	359.037	0.013	1878.88	0.001	6.709	
FluidSimulation	2048	2048	5	1	256	1	358.526	0.014	2192.12	0.001	6.959	
FluidSimulation	2048	2048	5	1	512	1	348.353	0.009	2579.92	0.001	6.836	
FluidSimulation	2048	2048	5	1	1024	1	354.901	0.013	2124.92	0.001	7.085	
FluidSimulation	2048	2048	5	1	2048	1	406.152	0.014	2243.9	0.001	6.908	
FluidSimulation	2048	2048	5	1	4096	1	362.225	0.013	1255.37	0.002	7.057	
FluidSimulation	2048	2048	5	1	8192	1	361.708	0.014	1273.35	0.002	6.943	
FluidSimulation	2048	2048	5	2	1	1	360.441	0.014	1581.25	0.001	7.157	
FluidSimulation	2048	2048	5	2	2	1	364.824	0.014	1869.47	0	6.863	
FluidSimulation	2048	2048	5	2	4	1	367.314	0.014	1545.61	0.001	6.926	
FluidSimulation	2048	2048	5	2	8	1	357.074	0.015	1972.96	0.001	7.285	
FluidSimulation	2048	2048	5	2	16	1	362.919	0.015	1601.14	0.001	7.331	
FluidSimulation	2048	2048	5	2	32	1	358.714	0.014	2112.89	0.001	8.201	
FluidSimulation	2048	2048	5	2	64	1	350.679	0.008	1693.84	0	7.634	
FluidSimulation	2048	2048	5	2	128	1	353.7	0.012	1613.75	0.001	7.083	
FluidSimulation	2048	2048	5	2	256	1	366.818	0.011	1723.08	0	6.822	
FluidSimulation	2048	2048	5	2	512	1	364.574	0.011	1752.33	0	6.676	
FluidSimulation	2048	2048	5	2	1024	1	362.963	0.011	1838.11	0	6.766	
FluidSimulation	2048	2048	5	2	2048	1	349.525	0.008	2091.4	0.001	7.647	
FluidSimulation	2048	2048	5	2	4096	1	346.381	0.008	1451.8	0.001	7.788	
FluidSimulation	2048	2048	5	4	1	1	361.168	0.012	1427.28	0.001	7.043	
FluidSimulation	2048	2048	5	4	2	1	356.511	0.012	1555.6	0.001	8.63	
FluidSimulation	2048	2048	5	4	4	1	357.923	0.015	1768.37	0.002	7.166	
FluidSimulation	2048	2048	5	4	8	1	350.141	0.009	1869.61	0.001	7.929	
FluidSimulation	2048	2048	5	4	16	1	355.628	0.015	1652.88	0.002	7.394	
FluidSimulation	2048	2048	5	4	32	1	357.928	0.016	1585.42	0.001	6.997	
FluidSimulation	2048	2048	5	4	64	1	358.008	0.014	1723.61	0.001	6.873	
FluidSimulation	2048	2048	5	4	128	1	358.881	0.013	1607.76	0.001	7.04	
FluidSimulation	2048	2048	5	4	256	1	359.747	0.014	1852.78	0.001	7.39	
FluidSimulation	2048	2048	5	4	512	1	362.605	0.014	1790.77	0.001	7.099	
FluidSimulation	2048	2048	5	4	1024	1	360.783	0.014	1924.32	0.001	6.975	
FluidSimulation	2048	2048	5	4	2048	1	366.848	0.014	2058.36	0.001	7.439	
FluidSimulation	2048	2048	5	8	1	1	357.246	0.015	1803.77	0.001	7.745	
FluidSimulation	2048	2048	5	8	2	1	344.085	0.009	1669.61	0.001	8.305	
FluidSimulation	2048	2048	5	8	4	1	364.298	0.014	1714.01	0.001	7.27	
FluidSimulation	2048	2048	5	8	8	1	362.821	0.014	1886.71	0.002	7.398	
FluidSimulation	2048	2048	5	8	16	1	366.803	0.015	1570.31	0.001	7.24	
FluidSimulation	2048	2048	5	8	32	1	367.072	0.008	2111.26	0.001	6.977	
FluidSimulation	2048	2048	5	8	64	1	339.016	0.01	1697.46	0.001	7.937	
FluidSimulation	2048	2048	5	8	128	1	358.778	0.012	1490.79	0.002	7.58	
FluidSimulation	2048	2048	5	8	256	1	364.622	0.014	1771.66	0.001	7.387	
FluidSimulation	2048	2048	5	8	512	1	365.56	0.015	1732.27	0.001	6.934	
FluidSimulation	2048	2048	5	8	1024	1	369.108	0.013	1742.69	0.001	7.974	
FluidSimulation	2048	2048	5	16	1	1	336.694	0.009	1626.77	0.001	7.549	
FluidSimulation	2048	2048	5	16	2	1	364.515	0.011	1670.8	0.001	7.127	
FluidSimulation	2048	2048	5	16	4	1	337.653	0.008	1613.53	0.001	7.625	
FluidSimulation	2048	2048	5	16	8	1	358.246	0.011	1990.45	0.001	7.051	
FluidSimulation	2048	2048	5	16	16	1	368.586	0.012	1500.29	0.001	7.357	
FluidSimulation	2048	2048	5	16	32	1	364.799	0.012	1526.31	0	6.966	
FluidSimulation	2048	2048	5	16	64	1	357.548	0.012	2185.83	0	8.828	
FluidSimulation	2048	2048	5	16	128	1	366.647	0.014	1552.76	0.001	6.921	
FluidSimulation	2048	2048	5	16	256	1	362.328	0.014	1624.18	0.002	7.645	
FluidSimulation	2048	2048	5	16	512	1	359.084	0.013	1659.77	0.002	7.148	
FluidSimulation	2048	2048	5	32	1	1	408.77	0.015	1835.49	0.002	7.041	
FluidSimulation	2048	2048	5	32	2	1	361.967	0.015	2220.52	0.001	8.248	
FluidSimulation	2048	2048	5	32	4	1	360.637	0.011	1717.14	0	6.938	
FluidSimulation	2048	2048	5	32	8	1	362.923	0.012	1436.75	0.001	7.215	
FluidSimulation	2048	2048	5	32	16	1	357.499	0.012	1443.81	0.001	6.719	
FluidSimulation	2048	2048	5	32	32	1	356.78	0.012	1846.17	0.001	6.834	
FluidSimulation	2048	2048	5	32	64	1	363.411	0.012	1731.51	0.001	6.643	
FluidSimulation	2048	2048	5	32	128	1	358.376	0.012	1922.27	0.001	7.143	
FluidSimulation	2048	2048	5	32	256	1	402.221	0.012	1920.01	0.001	8.619	
FluidSimulation	2048	2048	5	64	1	1	361.108	0.029	1709.34	0.002	7.444	
FluidSimulation	2048	2048	5	64	2	1	360.629	0.017	1804.78	0	9.389	
FluidSimulation	2048	2048	5	64	4	1	358.428	0.012	1480.55	0	7.252	
FluidSimulation	2048	2048	5	64	8	1	360.11	0.011	1968.9	0.001	7.011	
FluidSimulation	2048	2048	5	64	16	1	359.147	0.012	1973.32	0.001	7.006	
FluidSimulation	2048	2048	5	64	32	1	356.945	0.012	1674.44	0.001	6.943	
FluidSimulation	2048	2048	5	64	64	1	360.639	0.011	1581.79	0.001	6.731	
FluidSimulation	2048	2048	5	64	128	1	357.88	0.011	1459.98	0.001	6.654	
FluidSimulation	2048	2048	5	128	1	1	363.841	0.011	1846.1	0	6.884	
FluidSimulation	2048	2048	5	128	2	1	357.887	0.012	1520.71	0.002	8.641	
FluidSimulation	2048	2048	5	128	4	1	367.955	0.013	1967.94	0.001	7.627	
FluidSimulation	2048	2048	5	128	8	1	364.233	0.012	1443.46	0	6.886	
FluidSimulation	2048	2048	5	128	16	1	365.117	0.012	1430.59	0.001	6.736	
FluidSimulation	2048	2048	5	128	32	1	361.005	0.012	1435.81	0.001	6.798	
FluidSimulation	2048	2048	5	128	64	1	363.519	0.013	2379.49	0.002	8.559	
FluidSimulation	2048	2048	5	256	1	1	359.139	0.014	1717.5	0.002	7.181	
FluidSimulation	2048	2048	5	256	2	1	387.817	0.009	2390.21	0.001	8.162	
FluidSimulation	2048	2048	5	256	4	1	365.951	0.012	1783.65	0.001	7.293	
FluidSimulation	2048	2048	5	256	8	1	377.905	0.012	1905.69	0	7.248	
FluidSimulation	2048	2048	5	256	16	1	357.153	0.011	1578.97	0.001	6.972	
FluidSimulation	2048	2048	5	256	32	1	364.836	0.011	1424.68	0	6.806	
FluidSimulation	2048	2048	5	512	1	1	364.367	0.012	1446.61	0.001	6.696	
FluidSimulation	2048	2048	5	512	2	1	354.857	0.011	1591.99	0.001	7.173	
FluidSimulation	2048	2048	5	512	4	1	353.917	0.012	2386.99	0.001	8.741	
FluidSimulation	2048	2048	5	512	8	1	367.896	0.012	1453.84	0.002	7.606	
FluidSimulation	2048	2048	5	512	16	1	409.566	0.016	1748.71	0.001	7.755	
FluidSimulation	2048	2048	5	1024	1	1	361.494	0.014	1907.73	0	7.282	
FluidSimulation	2048	2048	5	1024	2	1	362.836	0.015	1545.83	0.001	7.231	
FluidSimulation	2048	2048	5	1024	4	1	359.676	0.013	1512.65	0.001	7.257	
FluidSimulation	2048	2048	5	1024	8	1	362.563	0.015	1460.28	0.002	7.548	
FluidSimulation	2048	2048	5	2048	1	1	360.284	0.126	1629.8	0.001	7.527	
FluidSimulation	2048	2048	5	2048	2	1	358.823	0.015	1557.68	0.001	6.858	
FluidSimulation	2048	2048	5	2048	4	1	356.962	0.012	1737.06	0.002	7.587	
FluidSimulation	2048	2048	5	4096	1	1	364.364	0.014	1256.97	0.002	7.001	
FluidSimulation	2048	2048	5	4096	2	1	359.406	0.014	1261.98	0.002	7.056	
FluidSimulation	2048	2048	5	8192	1	1	359.885	0.013	1459.67	0.002	6.981	
kernel,width,height,xLocal,yLocal,zLocal,memoryCopyOut,plan,execute,memoryCopyIn,cleanUp,
LUDecomposition	2048	2048	1	1	1	20.869	0.008	1343.2	16.95	2.393	
LUDecomposition	2048	2048	1	2	1	20.114	0.006	1031.11	15.785	2.318	
LUDecomposition	2048	2048	1	4	1	17.409	0.006	862.032	16.505	2.379	
LUDecomposition	2048	2048	1	8	1	18.269	0.006	801.746	16.9	2.316	
LUDecomposition	2048	2048	1	16	1	17.31	0.007	762.082	16.227	2.356	
LUDecomposition	2048	2048	1	32	1	17.292	0.006	752.232	16.33	2.33	
LUDecomposition	2048	2048	1	64	1	17.174	0.007	718.042	15.571	2.398	
LUDecomposition	2048	2048	1	128	1	19.895	0.006	682.524	17.629	2.263	
LUDecomposition	2048	2048	1	256	1	20.161	0.007	812.003	18.555	2.136	
LUDecomposition	2048	2048	1	512	1	20.414	0.007	584.499	16.938	2.155	
LUDecomposition	2048	2048	1	1024	1	16.99	0.006	576.804	16.924	2.196	
LUDecomposition	2048	2048	1	2048	1	17.163	0.007	606.716	18.147	2.241	
LUDecomposition	2048	2048	1	4096	1	17.151	0.007	667.834	18.2	2.206	
LUDecomposition	2048	2048	1	8192	1	20.734	0.006	216.14	18.192	2.267	
LUDecomposition	2048	2048	2	1	1	19.091	0.007	1012.69	16.567	2.281	
LUDecomposition	2048	2048	2	2	1	17.49	0.006	864.829	16.565	2.295	
LUDecomposition	2048	2048	2	4	1	20.873	0.007	801.154	16.568	2.301	
LUDecomposition	2048	2048	2	8	1	18.654	0.007	761.59	16.651	2.249	
LUDecomposition	2048	2048	2	16	1	17.143	0.006	750.716	17.601	2.292	
LUDecomposition	2048	2048	2	32	1	17.068	0.005	717.253	16.083	2.27	
LUDecomposition	2048	2048	2	64	1	17.085	0.007	680.95	16.131	2.295	
LUDecomposition	2048	2048	2	128	1	17.029	0.006	641.929	17.977	2.253	
LUDecomposition	2048	2048	2	256	1	17.275	0.007	576.151	16.938	2.211	
LUDecomposition	2048	2048	2	512	1	20.089	0.006	575.659	16.886	2.225	
LUDecomposition	2048	2048	2	1024	1	19.329	0.005	612.392	18.066	2.196	
LUDecomposition	2048	2048	2	2048	1	17.309	0.007	664.935	18.25	2.133	
LUDecomposition	2048	2048	2	4096	1	17.171	0.007	215.187	18.257	2.183	
