device/C,kernel/C,workDimension/C,noOfTraj/F,steps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,128,8,1,8,616.94,12.61,0.006,340.188,0.009,4.315
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,128,16,1,8,623.334,12.514,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,128,32,1,8,525.282,11.294,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,128,64,1,8,464.126,11.359,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,256,1,1,8,465.309,10.766,0.005,318.849,0.008,3.985
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,256,2,1,8,574.424,10.668,0.005,351.318,0.01,3.559
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,256,4,1,8,482.697,10.945,0.005,360.336,0.009,4.17
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,256,8,1,8,479.941,11.226,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,256,16,1,8,467.198,11.377,0.004,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,256,32,1,8,466.521,11.475,0.004,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,512,1,1,8,467.805,11.437,0.005,355.214,0.003,3.373
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,512,2,1,8,474.803,11.235,0.005,382.06,0.009,3.711
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,512,4,1,8,473.703,11.128,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,512,8,1,8,470.734,11.669,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,512,16,1,8,466.68,11.006,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,1024,1,1,8,466.913,11.34,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,1024,2,1,8,466.836,10.993,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,1024,4,1,8,467.874,11.309,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,1024,8,1,8,466.157,39.056,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,2048,1,1,8,472.292,11.417,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,2048,2,1,8,470.854,11.567,0.004,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,2048,4,1,8,471.542,11.353,0.004,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,4096,1,1,8,470.542,11.554,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,4096,2,1,8,470.022,11.279,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,8192,1,1,8,464.829,11.258,0.005,-1,-1,-1
