device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,1,64,1,29.555,0.003,1078.41,2.52,0.84
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,1,128,1,30.114,0.003,1073.9,2.868,0.861
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,1,256,1,28.582,0.003,1073.62,2.887,0.815
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,1,512,1,26.612,0.003,1076.88,2.858,0.841
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,1,1024,1,27.702,0.003,1076.93,2.87,0.87
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,2,1,1,33.488,0.004,1045.94,2.918,0.775
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,2,2,1,29.513,0.004,1069.12,2.899,0.85
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,2,4,1,30.265,0.003,1047.89,2.503,0.835
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,2,8,1,34.515,0.004,1055.8,2.849,0.796
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,2,16,1,30.266,0.003,1046.37,2.902,0.852
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,2,32,1,27.598,0.003,1051.45,2.866,0.784
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,2,64,1,30.677,0.003,1052.85,2.863,0.854
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,2,128,1,29.818,0.003,1052.38,2.888,0.855
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,2,256,1,26.142,0.003,1054.25,2.889,0.815
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,2,512,1,29.642,0.003,1061.73,2.887,0.813
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,4,1,1,33.895,0.003,1023,2.898,0.782
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,4,2,1,30.817,0.002,1046.56,2.94,0.83
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,4,4,1,26.053,0.004,1033.73,2.865,0.85
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,4,8,1,26.464,0.003,1039.78,2.925,0.855
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,4,16,1,27.575,0.004,1045.84,2.881,0.789
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,4,32,1,27.011,0.003,1041.89,2.883,0.835
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,4,64,1,30.633,0.004,1043.17,2.877,0.841
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,4,128,1,28.85,0.004,1051.03,2.871,0.855
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,4,256,1,31.426,0.003,1052.45,2.875,0.895
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,8,1,1,30.041,0.004,1024.13,2.851,0.853
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,8,2,1,33.548,0.003,1032.84,2.871,0.781
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,8,4,1,30.695,0.003,1036.75,2.85,0.842
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,8,8,1,25.999,0.003,1031.51,2.888,0.8
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,8,16,1,29.921,0.004,1038.1,2.843,0.749
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,8,32,1,26.046,0.003,1038.33,2.867,2.006
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,8,64,1,27.112,0.003,1041.14,2.93,0.805
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,8,128,1,33.207,0.003,1046.13,2.861,0.847
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,16,1,1,34.264,0.003,1030.01,2.871,0.798
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,16,2,1,28.617,0.004,1028.67,2.93,0.776
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,16,4,1,29.102,0.003,1030.92,2.847,0.856
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,16,8,1,33.593,0.003,1029.23,2.878,0.858
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,16,16,1,28.531,0.003,1030.82,2.879,0.789
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,16,32,1,25.997,0.003,1030.49,2.853,0.813
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,16,64,1,30.129,0.003,1039.93,2.881,0.822
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,32,1,1,33.134,0.004,1030.33,2.868,0.849
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,32,2,1,29.347,0.003,1032.65,2.849,0.786
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,32,4,1,30.991,0.003,1030.78,2.864,0.849
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,32,8,1,30.919,0.003,1031.54,2.876,0.806
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,32,16,1,26.25,0.003,1033.3,2.553,0.827
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,32,32,1,31.419,0.004,1041.3,2.875,0.867
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,64,1,1,33.051,0.003,1041.29,2.873,0.816
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,64,2,1,27.019,0.003,1039.66,2.865,0.838
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,64,4,1,26.223,0.003,1042.12,2.855,0.813
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,64,8,1,27.931,0.003,1040.33,2.878,0.852
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,64,16,1,30.283,0.003,1045.66,2.86,0.856
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,128,1,1,30.039,0.003,1054.82,2.863,0.854
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,128,2,1,30.925,0.003,1053.38,2.914,0.833
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,128,4,1,29.898,0.004,1047.53,2.888,0.801
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,128,8,1,28.294,0.003,1056.94,2.896,0.735
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,256,1,1,32.231,0.003,1053.77,2.845,0.814
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,256,2,1,28.053,0.004,1048.45,2.858,0.833
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,256,4,1,27.884,0.003,1050.94,2.865,0.865
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,512,1,1,29.219,0.003,1055.08,2.859,0.807
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,512,2,1,33.097,0.002,1050.92,2.922,0.796
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,1024,1,1,29.812,0.003,1050.85,2.835,0.807
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,1,1,1,33.859,0.003,1073.83,5.854,0.774
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,1,2,1,28.739,0.003,1048.98,5.554,0.797
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,1,4,1,29.278,0.003,1056.87,5.029,0.83
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,1,8,1,29.721,0.003,1062.68,5.653,0.869
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,1,16,1,26.698,0.002,1083.5,5.598,0.815
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,1,32,1,31.301,0.003,1075.23,5.523,0.872
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,1,64,1,31.362,0.002,1076.97,5.551,0.8
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,1,128,1,30.572,0.003,1077.21,5.518,0.776
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,1,256,1,29.262,0.003,1074.73,5.551,0.854
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,1,512,1,30.746,0.002,1075.99,5.56,0.809
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,1,1024,1,30.381,0.003,1075.93,5.568,0.887
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,2,1,1,30.541,0.002,1056.34,5.65,0.784
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,2,2,1,30.32,0.002,1059.45,5.601,0.856
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,2,4,1,29.249,0.003,1065.64,5.556,0.843
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,2,8,1,29.892,0.003,1057.1,5.525,0.818
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,2,16,1,30.328,0.003,1059.5,5.514,0.868
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,2,32,1,32.124,0.002,1057.78,5.537,0.799
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,2,64,1,29.002,0.002,1059.64,5.499,0.794
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,2,128,1,28.692,0.003,1054.78,5.535,0.824
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,2,256,1,30.232,0.002,1059.7,5.572,0.865
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,2,512,1,29.378,0.003,1064.05,5.549,0.851
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,4,1,1,31.397,0.003,1054.71,5.583,0.855
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,4,2,1,26.583,0.003,1057.6,5.516,0.849
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,4,4,1,28.58,0.002,1049.22,5.565,1.971
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,4,8,1,29.013,0.003,1045.27,5.459,0.866
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,4,16,1,30.204,0.003,1043.04,5.528,0.875
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,4,32,1,31.21,0.003,1047.11,5.519,0.849
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,4,64,1,30.245,0.003,1044.8,5.506,0.817
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,4,128,1,30.655,0.003,1051.28,5.506,0.855
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,4,256,1,28.695,0.003,1054.68,5.459,0.832
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,8,1,1,30.768,0.003,1044.03,4.307,0.865
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,8,2,1,28.088,0.003,1039.9,5.523,0.858
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,8,4,1,28.098,0.003,1037.82,5.505,0.874
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,8,8,1,29.223,0.002,1039.63,5.454,0.81
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,8,16,1,29.022,0.003,1033.05,5.452,0.807
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,8,32,1,26.038,0.003,1037.19,5.535,0.818
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,8,64,1,28.672,0.003,1039.74,5.52,0.831
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,8,128,1,28.582,0.003,1046.56,5.499,0.837
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,16,1,1,29.414,0.003,1037.78,5.531,0.862
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,16,2,1,29.153,0.003,1036.36,5.495,0.793
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,16,4,1,29.698,0.002,1032.72,5.482,0.788
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,16,8,1,28.224,0.003,1036.1,5.444,0.813
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,16,16,1,29.732,0.003,1034.99,5.498,0.818
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,16,32,1,25.937,0.002,1038.19,5.505,0.841
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,16,64,1,28.324,0.003,1041.85,5.502,0.838
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,32,1,1,28.29,0.001,1033.82,5.478,0.796
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,32,2,1,30.716,0.003,1034.49,5.509,0.857
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,32,4,1,26.419,0.002,1033.49,5.495,0.866
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,32,8,1,29.779,0.002,1032.67,5.493,0.822
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,32,16,1,28.053,0.003,1034.82,5.502,0.856
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,32,32,1,29.938,0.003,1041.35,5.456,0.851
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,64,1,1,28.595,0.003,1039.27,5.525,1.988
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,64,2,1,28.049,0.002,1043.62,5.552,0.767
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,64,4,1,30.764,0.002,1041.28,5.489,0.833
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,64,8,1,30.857,0.003,1040,5.453,0.773
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,64,16,1,28.671,0.003,1041.52,5.512,0.809
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,128,1,1,28.344,0.003,1045.94,5.423,0.783
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,128,2,1,29.336,0.003,1050.61,6.523,0.873
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,128,4,1,28.509,0.003,1048.06,5.466,0.792
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,128,8,1,28.647,0.003,1052.33,5.503,0.8
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,256,1,1,27.824,0.003,1043.81,5.449,0.792
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,256,2,1,30.593,0.003,1050.07,5.508,0.813
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,256,4,1,29.14,0.003,1050.5,5.457,0.796
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,512,1,1,28.48,0.002,1045.54,5.493,0.841
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,512,2,1,29.803,0.003,1049.71,5.511,0.804
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,1024,1,1,28.994,0.002,1054.01,5.483,0.816
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,1,1,1,28.752,0.004,1079.6,3.807,0.942
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,1,2,1,27.877,0.004,1051.18,3.896,0.904
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,1,4,1,26.602,0.003,1056.18,3.879,0.92
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,1,8,1,27.029,0.004,1087.95,3.905,0.963
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,1,16,1,26.385,0.004,1064.99,3.936,0.905
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,1,32,1,30.911,0.003,1076.21,3.938,0.963
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,1,64,1,30.093,0.004,1074.1,4.225,0.907
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,1,128,1,30.318,0.004,1075.4,3.976,0.939
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,1,256,1,30.863,0.003,1072.22,3.921,0.913
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,1,512,1,30.263,0.004,1076.85,4.028,0.906
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,1,1024,1,30.005,0.004,1078.1,3.936,0.902
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,2,1,1,28.548,0.003,1052.81,3.894,0.895
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,2,2,1,28.092,0.004,1071.46,3.939,0.891
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,2,4,1,28.87,0.003,1067.28,3.997,0.918
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,2,8,1,29.023,0.004,1060.63,3.964,0.925
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,2,16,1,28.632,0.004,1053.76,3.923,2.205
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,2,32,1,28.873,0.003,1060.59,3.921,0.899
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,2,64,1,28.547,0.004,1059.9,3.894,0.936
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,2,128,1,28.53,0.003,1055.71,3.757,0.904
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,2,256,1,28.877,0.004,1056,3.914,0.913
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,2,512,1,29.312,0.004,1058.78,3.864,0.893
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,4,1,1,33.245,0.004,1045.38,3.861,0.912
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,4,2,1,27.916,0.003,1051.63,3.955,0.94
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,4,4,1,30.504,0.004,1050.97,3.937,0.907
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,4,8,1,28.389,0.003,1045.8,3.868,0.902
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,4,16,1,29.23,0.004,1050.06,3.848,0.908
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,4,32,1,28.739,0.004,1047.38,3.919,0.909
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,4,64,1,28.476,0.004,1043.8,3.902,2.47
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,4,128,1,28.226,0.005,1049.26,3.909,0.936
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,4,256,1,28.242,0.004,1052.84,3.899,0.948
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,8,1,1,30.438,0.004,1041.9,4.065,0.924
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,8,2,1,27.85,0.004,1042.25,3.851,0.902
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,2048,4096,1024,8,4,1,30.151,0.004,1042.88,3.842,0.973
